"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","L10_H2","L6_H3",0.000956965904652551,0.26260984206899,0.563421230468277,0.0467186079025545,0.126293353655526
"CbMPDiCbraya","L10_H2","L6_H4",0,0.206884742652017,0.634790084005451,0.0345686689120996,0.123756504430432
"CbMPDiCbraya","L10_H2","L6_H5",0,0.2123282842264,0.576500764856983,0.0572469137889449,0.153924037127672
"CbMPDiCbraya","L10_H2","L6_V1",0.000553103957651765,0.783961149389035,0.0663528328218553,0.0352390534368303,0.113893860394627
"CbMPDiCbraya","L10_H2","L6_V2",0.000587032636366848,0.880435729609965,0,0.0412430825607227,0.077734155192945
"CbMPDiCbraya","L10_H2","L6_V3",0,0.730343717187451,0.160845085411832,0.0237705371777635,0.0850406602229539
"CbMPDiCbraya","L10_H2","L6_V4",0.000470127943312495,0.260655270997502,0.641924784868165,0.031975222791921,0.0649745933990992
"CbMPDiCbraya","L10_H2","L6_V5",0,0.837933680993451,0,0.0714791728100009,0.090587146196548
"CbMPDiCbraya","L10_H2","L7_H0",0.00145663315855975,0.0454737435868562,0.835150382000767,0.0383368454539869,0.0795823957998297
"CbMPDiCbraya","L10_H2","L7_H1",0.00040162804284078,0.182920083708617,0.674056999385827,0.0287442917683582,0.113876997094358
"CbMPDiCbraya","L10_H2","L7_H2",0.00125670274015837,0.667997303036188,0.167170373305693,0.049272080701088,0.114303540216873
"CbMPDiCbraya","L10_H2","L7_H3",0.0162720799707771,0.068014120159461,0.810994809035251,0.0417646529105702,0.0629543379239408
"CbMPDiCbraya","L10_H2","L7_H4",0.00100532016042526,0.86055117619139,0.0154246331385382,0.0458558186298114,0.0771630518798351
"CbMPDiCbraya","L10_H2","L7_H5",0.00242561659403051,0.0690166731097253,0.766330110430945,0.0536467630395946,0.108580836825704
"CbMPDiCbraya","L10_H2","L7_V1",0,0.301925698766714,0.603705689068632,0.0334331222646427,0.0609354899000107
"CbMPDiCbraya","L10_H2","L7_V2",0.00740017343267269,0.198609402131899,0.655108751753023,0.0545175511203672,0.0843641215620387
"CbMPDiCbraya","L10_H2","L7_V3",0.000930909561142332,0.286701876776174,0.56799174355902,0.0276215519658132,0.11675391813785
"CbMPDiCbraya","L10_H2","L7_V4",0.000657772962724807,0.192795968415855,0.649293254397238,0.0239680393018038,0.133284964922378
"CbMPDiCbraya","L10_H2","L7_V5",0.00039508079229091,0.328733985292853,0.535494785414678,0.0275025001703676,0.107873648329811
"CbMPDiCbraya","L10_H2","L8_H0",0,0.146237785207097,0.612050700217895,0.0670619275564934,0.174649587018515
"CbMPDiCbraya","L10_H2","L8_H1",0.015793524311745,0.00764755303166964,0.823458580565997,0.0907479226314593,0.0623524194591291
"CbMPDiCbraya","L10_H2","L8_H2",0.0031318310830125,0.0341513476176799,0.731520112059602,0.106228975916598,0.124967733323108
"CbMPDiCbraya","L10_H2","L8_H3",0.000698240858889285,0.0872923694427282,0.640565678178383,0.0630599345904202,0.208383776929579
"CbMPDiCbraya","L10_H2","L8_H4",0.00362898360675333,0.0292718054826931,0.857694981883597,0.0604355450248133,0.0489686840021427
"CbMPDiCbraya","L10_H2","L8_H5",0,0.1668666659721,0.684653146917653,0.0371470767030411,0.111333110407206
"CbMPDiCbraya","L10_H2","L8_V1",0.00300344003491069,0.0409867970349657,0.816939430333599,0.101812894832582,0.0372574377639424
"CbMPDiCbraya","L10_H2","L8_V2",0.00537331150985806,0.0536397828408005,0.803575641019347,0.0579436633309815,0.0794676012990133
"CbMPDiCbraya","L10_H2","L8_V3",0.0229503901043492,0.0664732859876757,0.752139997017518,0.0753388369948774,0.0830974898955795
"CbMPDiCbraya","L10_H2","L8_V4",0.000318668553605488,0.0731964258700581,0.814057257164654,0.0561498753012421,0.0562777731104401
"CbMPDiCbraya","L10_H2","L8_V5",0.00438816875385802,0.0375744855026397,0.741781822458589,0.109974263973932,0.106281259310981
"CbMPDiCbraya","L10_H2","L9_H0",0,0.472197411740202,0.376418877104934,0.061890013068815,0.0894936980860486
"CbMPDiCbraya","L10_H2","L9_H1",0.031662999860317,0.0677155774175697,0.719410972740116,0.0439590514166029,0.137251398565395
"CbMPDiCbraya","L10_H2","L9_H2",0.0432992814440403,0.0466731230683474,0.728875663762491,0.0800909705073034,0.101060961217818
"CbMPDiCbraya","L10_H2","L9_H3",0.0686594097654587,0.0349958973618267,0.758911961692157,0.0437999880727975,0.0936327431077598
"CbMPDiCbraya","L10_H2","L9_H4",0.0187544093403692,0.0507415982564787,0.810802407275119,0.0654000715263166,0.0543015136017163
"CbMPDiCbraya","L10_H2","L9_H5",0.0227036807263637,0.0455210576269482,0.789749036215262,0.0629455280196241,0.0790806974118025
"CbMPDiCbraya","L10_H2","L9_V1",0,0.0938734330616609,0.794265939368179,0.0639056415282275,0.0479549860419326
"CbMPDiCbraya","L10_H2","L9_V2",0.01955983645976,0.0092161254112169,0.80804439621348,0.0579082396947345,0.105271402220809
"CbMPDiCbraya","L10_H2","L9_V3",0,0.0578769578575452,0.784785308358872,0.0815650554196251,0.0757726783639575
"CbMPDiCbraya","L10_H2","L9_V4",0.0141313207771658,0.0726889022880012,0.751438772661444,0.0461105176839138,0.115630486589475
"CbMPDiCbraya","L10_H2","L9_V5",0.000312908967658055,0.078426771288523,0.763124642965311,0.0564251181338878,0.10171055864462
"CbMPDiCbraya","L10_H3","L10_H4",0,0.713527753110912,0.088953501491444,0.0491614822312363,0.148357263166408
"CbMPDiCbraya","L10_H3","L10_H5",0,0.741836033450042,0.0808517034796228,0.0634682288931997,0.113844034177135
"CbMPDiCbraya","L10_H3","L10_V1",0.000475156355090317,0.206671021691857,0.703721476840054,0.055348674683397,0.0337836704296019
"CbMPDiCbraya","L10_H3","L10_V2",0.00075088884875745,0.101992898025399,0.719872856885757,0.0547152133454717,0.122668142894615
"CbMPDiCbraya","L10_H3","L10_V3",0.00384604480200617,0.217550312067821,0.678118667215998,0.0395557650184423,0.0609292108957332
"CbMPDiCbraya","L10_H3","L10_V4",0,0.763073757662992,0.0720437737224748,0.0414424412387005,0.123440027375832
"CbMPDiCbraya","L10_H3","L10_V5",0,0.0669761832591977,0.785963182111364,0.0568703002514344,0.0901903343780043
"CbMPDiCbraya","L10_H3","L11_H0",0.0139219190204251,0.488539766771771,0.39193158543571,0.0155847908440811,0.0900219379280125
"CbMPDiCbraya","L10_H3","L11_H1",0.000926191527535494,0.735219018122429,0.0907508173923598,0.0451335203582126,0.127970452599463
"CbMPDiCbraya","L10_H3","L11_H2",0,0.0604186940560589,0.877469459714551,0.0312702943525986,0.0308415518767914
"CbMPDiCbraya","L10_H3","L11_H3",0,0.477283776316705,0.388029915382153,0.0499451657279275,0.0847411425732142
"CbMPDiCbraya","L10_H3","L11_H4",0,0.678248695820885,0.112607846690513,0.0311823335986113,0.17796112388999
"CbMPDiCbraya","L10_H3","L11_H5",0.0786333555183441,0.548853718915293,0.224786512058853,0.0446953075008818,0.103031106006628
"CbMPDiCbraya","L10_H3","L11_V1",0.0424854061046439,0.088652304621889,0.758798200108796,0.0371928565528041,0.0728712326118675
"CbMPDiCbraya","L10_H3","L11_V2",0.0207242636265553,0.489622708661784,0.327551764877956,0.0558475583908263,0.106253704442878
"CbMPDiCbraya","L10_H3","L11_V3",0.0968805195806367,0.0293298953840633,0.736528310948743,0.0401467038274049,0.0971145702591525
"CbMPDiCbraya","L10_H3","L11_V4",0.000620571013693904,0.0186426011073864,0.851878317734074,0.0337812085005767,0.0950773016442693
"CbMPDiCbraya","L10_H3","L11_V5",0,0.737188210649406,0.0984337655192329,0.054058781004284,0.110319242827077
"CbMPDiCbraya","L10_H3","L12_H0",0.0158122409645122,0.156429619745557,0.650277661145234,0.049738773511408,0.127741704633289
"CbMPDiCbraya","L10_H3","L12_H1",0.0307794047050603,0.0937268925203339,0.746143957763336,0.0318394222663291,0.097510322744941
"CbMPDiCbraya","L10_H3","L12_H2",0.0219362026768505,0.0470935050677186,0.720016716396292,0.0228173007973595,0.188136275061779
"CbMPDiCbraya","L10_H3","L12_H3",0.0258289955543953,0.124055830143611,0.695895033867773,0.0694569801555718,0.0847631602786486
"CbMPDiCbraya","L10_H3","L12_H4",0.0525247568029385,0.0666054976514761,0.676350944083608,0.0335542797361451,0.170964521725832
"CbMPDiCbraya","L10_H3","L12_H5",0.0159941123813916,0.0819962470882828,0.728265926439129,0.0111840195463062,0.16255969454489
"CbMPDiCbraya","L10_H3","L12_V1",0.0364563883302615,0.0324527923778996,0.732855218625672,0.0369761752345771,0.16125942543159
"CbMPDiCbraya","L10_H3","L12_V2",0.0163905803188746,0.0432643590521417,0.702729887045161,0.0327377306246391,0.204877442959184
"CbMPDiCbraya","L10_H3","L12_V3",0.0028569038725495,0.0640466540108856,0.704423020100801,0.035305234908219,0.193368187107545
"CbMPDiCbraya","L10_H3","L12_V4",0.00879840390405942,0.0640815630957239,0.750932271399868,0.0166784167962165,0.159509344804133
"CbMPDiCbraya","L10_H3","L12_V5",0.00365097406634261,0.0794794936317859,0.738720377228912,0.036745255211117,0.141403899861843
"CbMPDiCbraya","L10_H3","L2_H0",0.117278306413241,0.0545334596012783,0.692127466601935,0.030464347877175,0.105596419506371
"CbMPDiCbraya","L10_H3","L2_H1",0.037568721568869,0.171741951926477,0.633922754421217,0.0168303370863203,0.139936234997117
"CbMPDiCbraya","L10_H3","L2_H2",0.0125547573046284,0.212194084495585,0.67138509954493,0.0253521482526023,0.0785139104022538
"CbMPDiCbraya","L10_H3","L2_H3",0.0420859050338123,0.117497977326719,0.718239183826117,0.0205481111799772,0.101628822633375
"CbMPDiCbraya","L10_H3","L2_H4",0.00422962332411151,0.0490210228235748,0.776154933033254,0.0567363860244691,0.113858034794591
"CbMPDiCbraya","L10_H3","L2_H5",0.00610912237381561,0.744413699095981,0.0873477931695394,0.034236085192403,0.127893300168261
"CbMPDiCbraya","L10_H3","L2_V1",0.0158756554502117,0.0902345710932927,0.744960074576129,0.0364202172028836,0.112509481677483
"CbMPDiCbraya","L10_H3","L2_V2",0.0677002276274118,0.0225495345688144,0.766874659935087,0.0363907610311753,0.106484816837511
"CbMPDiCbraya","L10_H3","L2_V3",0.00916358722306187,0.0504431428622733,0.738789646139024,0.0317287484863603,0.169874875289281
"CbMPDiCbraya","L10_H3","L2_V4",0.054644373193176,0.0695694914252097,0.736362346160259,0.0387570195137493,0.100666769707606
"CbMPDiCbraya","L10_H3","L2_V5",0.00578106320167835,0.69349463328015,0.0812791266720714,0.0239161636424141,0.195529013203686
"CbMPDiCbraya","L10_H3","L3_H0",0.0122502264590033,0.0209819362117728,0.819178642396895,0.0200665544403226,0.127522640492006
"CbMPDiCbraya","L10_H3","L3_H1",0.00140928866170397,0.676771494343231,0.204993353313251,0.0206382947725848,0.0961875689092296
"CbMPDiCbraya","L10_H3","L3_H2",0.0035952342072986,0.599180509259028,0.235493006454222,0.0257880483148746,0.135943201764577
"CbMPDiCbraya","L10_H3","L3_H3",0,0.104766708009921,0.776036523044649,0.0169293957808714,0.102267373164559
"CbMPDiCbraya","L10_H3","L3_H4",0.0120120482809205,0.58653816248494,0.258643317072192,0.024393136511844,0.118413335650103
"CbMPDiCbraya","L10_H3","L3_H5",0.044260616818837,0.0528919122475751,0.764558089683902,0.0368624941217182,0.101426887127968
"CbMPDiCbraya","L10_H3","L3_V1",0,0.698714877290422,0.195305472558345,0.0259852736397655,0.0799943765114674
"CbMPDiCbraya","L10_H3","L3_V2",0.000984716398341933,0.136720854116188,0.704035417962002,0.0181136466200311,0.140145364903437
"CbMPDiCbraya","L10_H3","L3_V3",0.000220775554036745,0.137565708715071,0.730991817700786,0.0309281997366365,0.10029349829347
"CbMPDiCbraya","L10_H3","L3_V4",0.00171421518139589,0.598803570342861,0.215474116496415,0.0375873272541848,0.146420770725144
"CbMPDiCbraya","L10_H3","L3_V5",0.00521455101213632,0.681356232266793,0.197324337695116,0.0247504334391631,0.0913544455867911
"CbMPDiCbraya","L10_H3","L4_H0",0.0267978425590299,0.697188335170011,0.0755774795925904,0.0260006823745199,0.174435660303849
"CbMPDiCbraya","L10_H3","L4_H1",0.0127754265684708,0.794281113619178,0.0130916595225087,0.0392410011094142,0.140610799180429
"CbMPDiCbraya","L10_H3","L4_H2",0.00433708912993596,0.574499936531426,0.210289115653401,0.0286533099139395,0.182220548771298
"CbMPDiCbraya","L10_H3","L4_H3",0.00426099087791787,0.729904540516126,0.114008464316663,0.041621193135373,0.110204811153921
"CbMPDiCbraya","L10_H3","L4_H4",0.0122567414376491,0.621237280133997,0.17930334440087,0.0435771156687261,0.143625518358758
"CbMPDiCbraya","L10_H3","L4_H5",0.012039653228178,0.790251003584818,0.0290028451000003,0.0306423649991679,0.138064133087836
"CbMPDiCbraya","L10_H3","L4_V1",0.00484643775992163,0.72844864444826,0.128939346450373,0.0247851769119517,0.112980394429493
"CbMPDiCbraya","L10_H3","L4_V2",0.00489546988905347,0.0552163840928811,0.792829265659432,0.0296673267345547,0.117391553624078
"CbMPDiCbraya","L10_H3","L4_V3",0.00491105430900701,0.703892148536509,0.166372870377381,0.0293263432574608,0.095497583519642
"CbMPDiCbraya","L10_H3","L4_V4",0.00893597575323432,0.681942172974909,0.125059813550621,0.0430418011474967,0.141020236573739
"CbMPDiCbraya","L10_H3","L4_V5",0.000606996162339532,0.564920565822838,0.299243966060699,0.0446068201512701,0.0906216518028534
"CbMPDiCbraya","L10_H3","L5_H0",0.000324018405120055,0.168799330369922,0.702889262167702,0.0501462041342175,0.0778411849230389
"CbMPDiCbraya","L10_H3","L5_H1",0,0.197624013472485,0.709325000378978,0.0526236223594681,0.0404273637890691
"CbMPDiCbraya","L10_H3","L5_H2",0.000627142640375786,0.0418786504565462,0.718115977694754,0.0163428887538017,0.223035340454522
"CbMPDiCbraya","L10_H3","L5_H3",0.000206631822485345,0.627900852324193,0.216554451716024,0.0343548171760271,0.120983246961271
"CbMPDiCbraya","L10_H3","L5_H4",0.0010623710187748,0.171051266445944,0.654039383288562,0.0460750153944689,0.127771963852251
"CbMPDiCbraya","L10_H3","L5_H5",0.0153281417292224,0.100727773799931,0.681420298927536,0.0393648489825379,0.163158936560772
"CbMPDiCbraya","L10_H3","L5_V1",0.000484532151067477,0.120590286785713,0.701092931765539,0.0396949426723313,0.138137306625349
"CbMPDiCbraya","L10_H3","L5_V2",0.0222509055558424,0.109098854945966,0.692038353172455,0.0556636519409366,0.120948234384801
"CbMPDiCbraya","L10_H3","L5_V3",0.0253399493232328,0.0491396198534861,0.782781182097212,0.0707023809880249,0.0720368677380446
"CbMPDiCbraya","L10_H3","L5_V4",0.00350688367802112,0.116199407642857,0.684817519578782,0.0300138203163476,0.165462368783993
"CbMPDiCbraya","L10_H3","L5_V5",0,0.0453645258058305,0.849403108290131,0.0382646772061891,0.0669676886978495
"CbMPDiCbraya","L10_H3","L6_H0",0.00750780530088821,0.701799068629502,0.0960040574699803,0.0468330896072163,0.147855978992413
"CbMPDiCbraya","L10_H3","L6_H1",0.000433056462978815,0.831481040352352,0,0.0303472358129966,0.137738667371672
"CbMPDiCbraya","L10_H3","L6_H2",0.00119693923642367,0.373693965147081,0.479984638721947,0.0387316652115128,0.106392791683035
"CbMPDiCbraya","L10_H3","L6_H3",0.000217017001638646,0.819512731695415,0.0781510900360442,0.0386922840551717,0.0634268772117305
"CbMPDiCbraya","L10_H3","L6_H4",0.00794571965096652,0.732695167502955,0.121425607651652,0.0270349010488384,0.110898604145588
"CbMPDiCbraya","L10_H3","L6_H5",0,0.285903327453034,0.546370029935414,0.016082481683607,0.151644160927944
"CbMPDiCbraya","L10_H3","L6_V1",0.000450929419530363,0.842748662769834,0.0649204742098516,0.0351211514579248,0.0567587821428593
"CbMPDiCbraya","L10_H3","L6_V2",0,0.945968961089402,0,0.0331381505834821,0.0208928883271159
"CbMPDiCbraya","L10_H3","L6_V3",0.00239067300651242,0.872568735025768,0.0343134582583675,0.0280847747053945,0.0626423590039571
"CbMPDiCbraya","L10_H3","L6_V4",0.00328136829629877,0.782684526025587,0.0981309103072898,0.0175334907067708,0.098369704664054
"CbMPDiCbraya","L10_H3","L6_V5",0.0014795944624569,0.46149211995277,0.451950365686406,0.0414993098838741,0.0435786100144933
"CbMPDiCbraya","L10_H3","L7_H0",0.00140584825298622,0.503294701882153,0.329188760043846,0.0237691646698628,0.142341525151151
"CbMPDiCbraya","L10_H3","L7_H1",0,0.58116924001038,0.263798530732094,0.0218148157145128,0.133217413543013
"CbMPDiCbraya","L10_H3","L7_H2",0.00161118318186583,0.370467082934253,0.511881070323105,0.0330964025276233,0.0829442610331531
"CbMPDiCbraya","L10_H3","L7_H3",0.000304984286929503,0.0614107323546342,0.862954722478963,0.0427299595774092,0.0325996013020639
"CbMPDiCbraya","L10_H3","L7_H4",0.000393618506876465,0.894055479749817,0.0154512539429915,0.0398454550669064,0.050254192733409
"CbMPDiCbraya","L10_H3","L7_H5",0.00101777350499652,0.129830660116514,0.74397000827587,0.054216877563135,0.0709646805394839
"CbMPDiCbraya","L10_H3","L7_V1",0.000313066748872574,0.835448459296782,0.0109258072782311,0.0282929689820322,0.125019697694082
"CbMPDiCbraya","L10_H3","L7_V2",0.00736445641709501,0.26593466827758,0.614035711732703,0.0294998065364446,0.0831653570361779
"CbMPDiCbraya","L10_H3","L7_V3",0.00082873502302093,0.419898297309744,0.465985874654196,0.0274682012411133,0.0858188917719259
"CbMPDiCbraya","L10_H3","L7_V4",0.00121724859166849,0.661890822482737,0.169924264928393,0.0215745690973715,0.145393094899831
"CbMPDiCbraya","L10_H3","L7_V5",0.00505629485247758,0.402782146779866,0.468244363480187,0.0160301634670977,0.107887031420372
"CbMPDiCbraya","L10_H3","L8_H0",0,0.16429843915845,0.671425957254435,0.0428574762573633,0.121418127329751
"CbMPDiCbraya","L10_H3","L8_H1",0,0.0361939422306617,0.811898411120435,0.0781055385865193,0.0738021080623842
"CbMPDiCbraya","L10_H3","L8_H2",0.000436001754453743,0.100274383423998,0.744029609860912,0.0417241620100752,0.113535842950561
"CbMPDiCbraya","L10_H3","L8_H3",0.00062155326214439,0.531249029261019,0.234605117475164,0.0418301783668854,0.191694121634787
"CbMPDiCbraya","L10_H3","L8_H4",0,0.479444403791474,0.386443696620018,0.0602961474271691,0.0738157521613388
"CbMPDiCbraya","L10_H3","L8_H5",0,0.546538784620182,0.303851899706461,0.0252443342259815,0.124364981447375
"CbMPDiCbraya","L10_H3","L8_V1",0.00120440969594202,0.0593207820693103,0.810157401048323,0.0620662274961178,0.0672511796903073
"CbMPDiCbraya","L10_H3","L8_V2",0.0023892010871405,0.0575036349825732,0.818735129310018,0.0461309709601798,0.0752410636600887
"CbMPDiCbraya","L10_H3","L8_V3",0.0225927036300525,0.0658507973784585,0.760733271828113,0.070998258333666,0.0798249688297105
"CbMPDiCbraya","L10_H3","L8_V4",0.000241980956860593,0.66032265226754,0.218343315537138,0.0559114918453513,0.0651805593931108
"CbMPDiCbraya","L10_H3","L8_V5",0,0.120344641157697,0.674662570426534,0.0555290941388415,0.149463694276928
"CbMPDiCbraya","L10_H3","L9_H0",0.0312801414639374,0.0524398362748678,0.774872639766777,0.0172698928980693,0.124137489596348
"CbMPDiCbraya","L10_H3","L9_H1",0.0586742620478046,0.0787700390675856,0.717372570970749,0.0247407868143747,0.120442341099486
"CbMPDiCbraya","L10_H3","L9_H2",0.0763488563414481,0.0359046238102678,0.729188684169661,0.0164262461918143,0.142131589486809
"CbMPDiCbraya","L10_H3","L9_H3",0.0672928737914488,0.0322322236038312,0.710492331662768,0.0315493460588076,0.158433224883144
"CbMPDiCbraya","L10_H3","L9_H4",0.0321425909645988,0.0536251137520243,0.768339865291473,0.0349142750473052,0.110978154944599
"CbMPDiCbraya","L10_H3","L9_H5",0,0.0209923106091539,0.846599457644336,0.0313828842238277,0.101025347522683
"CbMPDiCbraya","L10_H3","L9_V1",0,0.0267906285592551,0.84556292830597,0.0475836046866579,0.0800628384481169
"CbMPDiCbraya","L10_H3","L9_V2",0.0484386300830025,0.035750664328331,0.779618894360328,0.0220518347751756,0.114139976453163
"CbMPDiCbraya","L10_H3","L9_V3",0.0485457472114425,0.0609707724550743,0.741072366409363,0.059626183477234,0.0897849304468863
"CbMPDiCbraya","L10_H3","L9_V4",0.0274409725317369,0.0714602103065913,0.750753523020963,0.0310934444949902,0.119251849645718
"CbMPDiCbraya","L10_H3","L9_V5",0.0255534011476406,0.0443758597302784,0.759398975930181,0.033130721401234,0.137541041790666
"CbMPDiCbraya","L10_H4","L10_H5",0.00214514630593615,0.44025707423308,0.280785888034293,0.0538560035576459,0.222955887869044
"CbMPDiCbraya","L10_H4","L10_V1",0.000176812198768576,0.134242079994916,0.75286213547632,0.0586202873355696,0.0540986849944265
"CbMPDiCbraya","L10_H4","L10_V2",0.000470826242087946,0.264248740939565,0.516447650404293,0.0629609853874618,0.155871797026592
"CbMPDiCbraya","L10_H4","L10_V3",0.0102053885613793,0.0837218203241174,0.782888953135673,0.0411968494511161,0.0819869885277147
"CbMPDiCbraya","L10_H4","L10_V4",0.00129587169683368,0.723633922970537,0.125588324735334,0.0315394567324468,0.117942423864849
"CbMPDiCbraya","L10_H4","L10_V5",0.00179689292306645,0.080143449383943,0.685230801469879,0.0270952421871137,0.205733614035998
"CbMPDiCbraya","L10_H4","L11_H0",0.113861213051574,0.434791321161762,0.295714759902707,0.0265064654066638,0.129126240477292
"CbMPDiCbraya","L10_H4","L11_H1",0.0119645901554817,0.571905165552923,0.228754314096287,0.037783194252614,0.149592735942694
"CbMPDiCbraya","L10_H4","L11_H2",0.112807467665076,0.295003276409342,0.453555130903016,0.0310998808986249,0.107534244123941
"CbMPDiCbraya","L10_H4","L11_H3",0.0231816243612714,0.301096777670187,0.519358467288662,0.0285898753415369,0.127773255338343
"CbMPDiCbraya","L10_H4","L11_H4",0.00827213891830619,0.542927317243715,0.288715621846176,0.0302282035390716,0.129856718452731
"CbMPDiCbraya","L10_H4","L11_H5",0.0843367168082911,0.457479015917256,0.318179886828944,0.0305612792508946,0.109443101194615
"CbMPDiCbraya","L10_H4","L11_V1",0.135348574328597,0.0494556873109678,0.735263901383715,0.0250773398493217,0.0548544971273982
"CbMPDiCbraya","L10_H4","L11_V2",0.0233540373542751,0.443290326612371,0.349437438756227,0.0346227718074658,0.14929542546966
"CbMPDiCbraya","L10_H4","L11_V3",0.0527032621536547,0.0909722097676779,0.729360323516107,0.020640631616467,0.106323572946094
"CbMPDiCbraya","L10_H4","L11_V4",0.00528660739362658,0.0858180135307265,0.793081855409271,0.0332799847269246,0.0825335389394518
"CbMPDiCbraya","L10_H4","L11_V5",0.00123157829233432,0.324270791028704,0.533086132334723,0.0468025788605118,0.094608919483727
"CbMPDiCbraya","L10_H4","L12_H0",0.00451874322200413,0.368003547811497,0.50032129156523,0.0351880733648702,0.0919683440363986
"CbMPDiCbraya","L10_H4","L12_H1",0.0301104172090707,0.399338530670065,0.471606557818396,0.0252075803915232,0.073736913910945
"CbMPDiCbraya","L10_H4","L12_H2",0.00483753253640028,0.119234625049733,0.682854054999003,0.0234861235797494,0.169587663835114
"CbMPDiCbraya","L10_H4","L12_H3",0.0606577225103138,0.210783151422633,0.574982152392588,0.0194469489161712,0.134130024758294
"CbMPDiCbraya","L10_H4","L12_H4",0.0556649445095519,0.505777611001809,0.298437595117023,0.0355974436491594,0.104522405722456
"CbMPDiCbraya","L10_H4","L12_H5",0.0123212083056316,0.135056013811274,0.688487202576358,0.0199086764459449,0.144226898860791
"CbMPDiCbraya","L10_H4","L12_V1",0.0379124251529443,0.138789958462743,0.664990791097782,0.0238970628173139,0.134409762469216
"CbMPDiCbraya","L10_H4","L12_V2",0.0495976020237082,0.100177904173215,0.659991200008818,0.0219130695919143,0.168320224202345
"CbMPDiCbraya","L10_H4","L12_V3",0,0.116315501430787,0.690556012483407,0.0179437139946355,0.17518477209117
"CbMPDiCbraya","L10_H4","L12_V4",0,0.0878532975383692,0.746001853257894,0.0186234296186984,0.147521419585039
"CbMPDiCbraya","L10_H4","L12_V5",0,0.12913078796812,0.681027753293331,0.0250169298522047,0.164824528886344
"CbMPDiCbraya","L10_H4","L2_H0",0.123447205441894,0.384478183615551,0.334209877963814,0.033207095897197,0.124657637081544
"CbMPDiCbraya","L10_H4","L2_H1",0.0423616346729359,0.143554614728058,0.605182530962148,0.0202605218958442,0.188640697741014
"CbMPDiCbraya","L10_H4","L2_H2",0.00144233045167031,0.492995507087044,0.402679046879091,0.0279029710084484,0.0749801445737469
"CbMPDiCbraya","L10_H4","L2_H3",0.0416006487219367,0.121971565678104,0.710435988221435,0.0267314457984052,0.0992603515801193
"CbMPDiCbraya","L10_H4","L2_H4",0.016115474039921,0.555789504110748,0.208375322895875,0.0413991258545191,0.178320573098937
"CbMPDiCbraya","L10_H4","L2_H5",0.0183626538948988,0.51868722359104,0.288613894047282,0.0110748509674582,0.163261377499321
"CbMPDiCbraya","L10_H4","L2_V1",0.018209981873973,0.537243310448411,0.292154783813181,0.0111954399234356,0.141196483940999
"CbMPDiCbraya","L10_H4","L2_V2",0.0742295898019942,0.568649073028264,0.178384930481751,0.0326240881650878,0.146112318522904
"CbMPDiCbraya","L10_H4","L2_V3",0.0105832229951312,0.640969117245014,0.148051538579609,0.0151366191906082,0.185259501989637
"CbMPDiCbraya","L10_H4","L2_V4",0.0571295533897655,0.588949753309788,0.165299358683316,0.0549897151360024,0.133631619481128
"CbMPDiCbraya","L10_H4","L2_V5",0.0106140159978108,0.526627719550023,0.234280614277368,0.0242826758615421,0.204194974313255
"CbMPDiCbraya","L10_H4","L3_H0",0.0347919464562987,0.471880729785834,0.317775130494742,0.0317686442695099,0.143783548993616
"CbMPDiCbraya","L10_H4","L3_H1",0.0683075591877622,0.523233552797589,0.282680998164248,0.0271521487319812,0.0986257411184189
"CbMPDiCbraya","L10_H4","L3_H2",0.0173562350706959,0.494639002546267,0.354701209677115,0.0198779615322743,0.113425591173648
"CbMPDiCbraya","L10_H4","L3_H3",0.103310563071036,0.329608238304356,0.435953115261081,0.0268099487863761,0.104318134577151
"CbMPDiCbraya","L10_H4","L3_H4",0.215199010032069,0.403864901398312,0.19700419520761,0.015045444215173,0.168886449146837
"CbMPDiCbraya","L10_H4","L3_H5",0.0516841427730424,0.612803587498599,0.206997842147015,0.0204896465495572,0.108024781031787
"CbMPDiCbraya","L10_H4","L3_V1",0.0460597077186361,0.505107859801902,0.305691825389214,0.0421458653244138,0.100994741765835
"CbMPDiCbraya","L10_H4","L3_V2",0.0493877542537437,0.54714140475833,0.209762612324897,0.0226959917470467,0.171012236915982
"CbMPDiCbraya","L10_H4","L3_V3",0.0648783229184306,0.481319928109013,0.319197882765688,0.030065858057465,0.104538008149403
"CbMPDiCbraya","L10_H4","L3_V4",0.0375475396931026,0.493986574322767,0.272683143716255,0.0486562691677474,0.147126473100128
"CbMPDiCbraya","L10_H4","L3_V5",0.034667203660735,0.555287040764876,0.287407421468509,0.0386649903528391,0.0839733437530416
"CbMPDiCbraya","L10_H4","L4_H0",0.014320006436569,0.49257938251802,0.277815172628955,0.0188320748324006,0.196453363584056
"CbMPDiCbraya","L10_H4","L4_H1",0.00345138159422759,0.559115421640401,0.270598986860459,0.0263288249510074,0.140505384953905
"CbMPDiCbraya","L10_H4","L4_H2",0.00261417750391288,0.379651265040679,0.384141921013456,0.0319151944510973,0.201677441990855
"CbMPDiCbraya","L10_H4","L4_H3",0.0103648702771566,0.556416795308606,0.264990542087099,0.030948835989804,0.137278956337334
"CbMPDiCbraya","L10_H4","L4_H4",0.0391129646822589,0.453362513703909,0.288255128271483,0.0189981469478423,0.200271246394507
"CbMPDiCbraya","L10_H4","L4_H5",0.0137030233189724,0.495327694605652,0.330759547770061,0.0292527651759696,0.130956969129345
