"ID","Bin","TaxonRelativeAbundance","kingdom","phylum","class","order","family","genus","species","Confidence"
"Zotu17663","Bin23",4.09323358410752e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.9040612"
"Zotu5200","Bin23",1.24837910794276e-05,"Fungi","_Basidiomycota","_Tremellomycetes","_Tremellales","_Bulleribasidiaceae","_Vishniacozyma","_Vishniacozyma_victoriae","0.7766287"
"Zotu5797","Bin23",8.52288062797856e-06,"Fungi","_Basidiomycota","_Tremellomycetes","_Tremellales","_Phaeotremellaceae","_Phaeotremella","_unidentified","0.8344460"
"Zotu8734","Bin23",5.07442455020548e-06,"Fungi","_Basidiomycota","_Tremellomycetes","_Tremellales","","","","0.9902740"
"Zotu13187","Bin23",6.99576424001142e-06,"Fungi","_Basidiomycota","_Tremellomycetes","_Tremellales","_Phaeotremellaceae","_Phaeotremella","_unidentified","0.7883025"
"Zotu6081","Bin23",9.4111946800645e-06,"Fungi","_Basidiomycota","_Tremellomycetes","_Tremellales","","","","0.9710892"
"Zotu3191","Bin23",3.51431997755888e-05,"Fungi","_Ascomycota","_Pezizomycetes","_Pezizales","_Pezizaceae","","","0.7983199"
"Zotu4462","Bin23",3.19955872414866e-05,"Fungi","_Ascomycota","_Pezizomycetes","_Pezizales","_Pezizaceae","","","0.7791952"
"Zotu2411","Bin23",6.90366307588666e-05,"Fungi","_Ascomycota","_Pezizomycetes","_Pezizales","_Pezizaceae","_unidentified","_unidentified","0.7661853"
"Zotu3118","Bin23",2.96576627694631e-05,"Fungi","_Basidiomycota","_Tremellomycetes","_Tremellales","_Tremellaceae","_Tremella","_unidentified","0.9159311"
"Zotu1422","Bin23",9.40592636016146e-05,"Fungi","","","","","","","1.0000000"
"Zotu98","Bin23",0.00154114944791612,"Fungi","_Mortierellomycota","_Mortierellomycetes","_Mortierellales","_Mortierellaceae","_Mortierella","_Mortierella_ambigua","0.9999993"
"Zotu1403","Bin23",0.000107152556575873,"Fungi","_Mortierellomycota","_Mortierellomycetes","_Mortierellales","_Mortierellaceae","_Mortierella","_Mortierella_capitata","0.9889807"
"Zotu4094","Bin23",4.64099295989665e-05,"Fungi","_Mortierellomycota","_Mortierellomycetes","_Mortierellales","_Mortierellaceae","_Mortierella","_Mortierella_capitata","0.9982624"
"Zotu207","Bin23",0.000882320353682884,"Fungi","_Mortierellomycota","_Mortierellomycetes","_Mortierellales","_Mortierellaceae","_Mortierella","_Mortierella_wolfii","0.9999994"
"Zotu6158","Bin23",8.91713284364157e-06,"Fungi","_Basidiomycota","_Tremellomycetes","_Tremellales","_Trimorphomycetaceae","_Saitozyma","_unidentified","0.8366617"
"Zotu2638","Bin23",4.62783428861793e-05,"Fungi","_Basidiomycota","_Tremellomycetes","_Tremellales","_Trimorphomycetaceae","_Saitozyma","_unidentified","0.9525181"
"Zotu4318","Bin23",1.57065642295754e-05,"Fungi","","","","","","","1.0000000"
"Zotu68","Bin24",0.00223313663753169,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Trichocladium","_Trichocladium_opacum","0.9999679"
"Zotu8669","Bin24",4.80265417059695e-06,"Fungi","_Ascomycota","_Pezizomycetes","_Pezizales","_Pezizaceae","_Pachyphloeus","_unidentified","0.8787973"
"Zotu5400","Bin24",1.18495699163946e-05,"Fungi","","","","","","","1.0000000"
"Zotu6077","Bin24",1.52585868735535e-05,"Fungi","","","","","","","1.0000000"
"Zotu17460","Bin24",1.03354300905367e-05,"Fungi","","","","","","","1.0000000"
"Zotu4907","Bin24",2.55931265782255e-05,"Fungi","","","","","","","1.0000000"
"Zotu7632","Bin24",4.87510776768423e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7683747"
"Zotu17113","Bin24",4.64046630327671e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7066929"
"Zotu3117","Bin24",4.38140460809051e-05,"Fungi","","","","","","","1.0000000"
"Zotu4125","Bin24",1.66832293022421e-05,"Fungi","","","","","","","1.0000000"
"Zotu8473","Bin24",5.55038283585032e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.9197118"
"Zotu7558","Bin24",9.89424681721823e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8567930"
"Zotu8336","Bin24",1.04295407953146e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8500853"
"Zotu10598","Bin24",4.50091571572387e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8242799"
"Zotu6572","Bin24",9.18484807910229e-06,"Fungi","_Basidiomycota","_Geminibasidiomycetes","_Geminibasidiales","_Geminibasidiaceae","_Basidioascus","_Basidioascus_persicus","0.9998357"
"Zotu7325","Bin24",8.588059526612e-06,"Fungi","_Ascomycota","_Saccharomycetes","_Saccharomycetales","_Trichomonascaceae","_unidentified","_unidentified","0.9999987"
"Zotu1125","Bin24",0.000196347052143416,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","","","","0.9865657"
"Zotu1205","Bin24",0.000109130006140405,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_Exidiaceae","_unidentified","_unidentified","0.9150767"
"Zotu2103","Bin24",5.23981109507657e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_Exidiaceae","_unidentified","_unidentified","0.9092766"
"Zotu2719","Bin24",3.87188699744874e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9942689"
"Zotu2921","Bin24",3.54771963168093e-05,"Fungi","","","","","","","1.0000000"
"Zotu1782","Bin24",6.86806845281067e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9984428"
"Zotu716","Bin24",0.000238456749211342,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9993204"
"Zotu5619","Bin24",1.57014629631896e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9957446"
"Zotu1710","Bin24",6.37383197813881e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9939978"
"Zotu474","Bin24",0.000379015655522688,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9961208"
"Zotu467","Bin24",0.000392004445399725,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9971945"
"Zotu2279","Bin24",4.88068675663062e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9965837"
"Zotu2955","Bin24",3.56977730209215e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9961097"
"Zotu2941","Bin24",3.35695606704332e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9963548"
"Zotu4725","Bin24",1.51251090879925e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.9990911"
"Zotu5054","Bin24",1.96615388720965e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.8547372"
"Zotu7696","Bin24",8.28920955732551e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.8512320"
"Zotu1233","Bin24",0.000214876510502545,"Fungi","","","","","","","1.0000000"
"Zotu1046","Bin24",0.00013538833490871,"Fungi","_Basidiomycota","_Agaricomycetes","","","","","0.7978581"
"Zotu208","Bin24",0.00156152848724702,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_unidentified","_unidentified","_unidentified","0.8318850"
"Zotu391","Bin24",0.000650621237919886,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","","","","0.7749259"
"Zotu12680","Bin24",6.25578741125385e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_Auriculariaceae","_Auricularia","_Auricularia_villosula","0.8080564"
"Zotu13077","Bin24",7.31821646834003e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_Exidiaceae","_Heterochaete","_Heterochaete_shearii","0.9775397"
"Zotu5730","Bin24",1.91672431491032e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_Exidiaceae","_Exidia","_Exidia_glandulosa","0.9990220"
"Zotu8847","Bin24",5.52974671872672e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Auriculariales","_Exidiaceae","_Exidia","_Exidia_glandulosa","0.9999977"
"Zotu15210","Bin24",4.3330665559529e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavaria","_unidentified","0.7452548"
"Zotu276","Bin24",0.000689921942408806,"Fungi","_Ascomycota","_Pezizomycetes","_Pezizales","_Pezizaceae","_unidentified","_unidentified","0.7595341"
"Zotu183","Bin24",0.000928358035255452,"Fungi","","","","","","","1.0000000"
"Zotu978","Bin24",0.0001426522659802,"Fungi","_Basidiomycota","","","","","","0.7874593"
"Zotu8898","Bin24",5.34374490523113e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7027979"
"Zotu7030","Bin24",7.72054842192568e-06,"Fungi","","","","","","","1.0000000"
"Zotu3381","Bin24",2.84664166229927e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7800320"
"Zotu2343","Bin24",4.79834570757786e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Sebacinales","_Sebacinaceae","","","1.0000000"
"Zotu3852","Bin24",1.63941457432089e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Sebacinales","_Sebacinaceae","_Chaetospermum","_Chaetospermum_chaetosporum","0.7125626"
"Zotu2457","Bin24",3.65130460791027e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavaria","_unidentified","0.8824915"
"Zotu1231","Bin24",0.000117531529591751,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavaria","_unidentified","0.9814474"
"Zotu715","Bin24",0.000229254249073121,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavaria","_unidentified","0.9905024"
"Zotu2201","Bin24",4.42733831450595e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Amanitaceae","_Amanita","_Amanita_pachycolea","0.9999995"
"Zotu2240","Bin24",4.87656850986442e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Amanitaceae","_Amanita","_Amanita_pachycolea","0.9999992"
"Zotu1346","Bin24",0.000161245302851254,"Fungi","_Basidiomycota","_Agaricomycetes","","","","","0.8278321"
"Zotu791","Bin24",0.000200994116812704,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavaria","_Clavaria_rosea","0.9873755"
"Zotu3000","Bin24",3.29113347404023e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavaria","_Clavaria_rosea","0.9939050"
"Zotu3546","Bin24",2.47865867724379e-05,"Fungi","","","","","","","1.0000000"
"Zotu237","Bin24",0.000834099334361619,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","","","","0.8258710"
"Zotu63","Bin24",0.0022740783260377,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavulinopsis","","0.8712029"
"Zotu751","Bin24",0.000197831031379881,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavulinopsis","_Clavulinopsis_helvola","0.9995687"
"Zotu8322","Bin24",1.22328274858116e-05,"Fungi","","","","","","","1.0000000"
"Zotu2757","Bin24",6.84287393978472e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9998830"
"Zotu9162","Bin24",2.34062047942055e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9648822"
"Zotu4459","Bin24",1.84847921836751e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9599919"
"Zotu4761","Bin24",1.42211651637359e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9857595"
"Zotu586","Bin24",0.000317130459274235,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.8258217"
"Zotu4989","Bin24",1.45936406887998e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9898414"
"Zotu1892","Bin24",6.016318406564e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Ramariopsis","_Ramariopsis_flavescens","0.9943207"
"Zotu4495","Bin24",1.64353168611901e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Ramariopsis","_Ramariopsis_flavescens","0.9795611"
"Zotu3750","Bin24",2.05258501778852e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9624438"
"Zotu9607","Bin24",3.88314731485566e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9955381"
"Zotu995","Bin24",0.00017182216595361,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.7564457"
"Zotu9449","Bin24",7.10383119167991e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9955204"
"Zotu6296","Bin24",1.55497738329317e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.9720951"
"Zotu109","Bin24",0.00125447908190744,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavulinopsis","","0.9999821"
"Zotu985","Bin24",0.000160207334370174,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavulinopsis","_Clavulinopsis_umbrinella","0.9927288"
"Zotu686","Bin24",0.000218067817974497,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavulinopsis","_Clavulinopsis_umbrinella","0.9896940"
"Zotu1686","Bin24",7.82908646276821e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8298767"
"Zotu2392","Bin24",3.93866272015759e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_Clavaria","_Clavaria_flavostellifera","0.9999971"
"Zotu997","Bin24",0.000151883213522236,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","","","0.7601158"
"Zotu3545","Bin24",1.79149305010607e-05,"Fungi","_Basidiomycota","_Agaricomycetes","","","","","0.8963332"
"Zotu5612","Bin24",1.64260777496283e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.7395653"
"Zotu10502","Bin24",6.76882193772341e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.8420108"
"Zotu14064","Bin24",4.62786708289275e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Clavariaceae","_unidentified","_unidentified","0.8901426"
"Zotu1232","Bin24",0.000107560277301159,"Fungi","_Basidiomycota","_Agaricomycetes","","","","","0.7002196"
"Zotu57","Bin24",0.00268317295815623,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_unidentified","_unidentified","_unidentified","0.7499372"
"Zotu282","Bin24",0.00069079894330625,"Fungi","_Basidiomycota","_Agaricomycetes","_unidentified","_unidentified","_unidentified","_unidentified","0.7666393"
"Zotu5005","Bin27",1.67141097895374e-05,"Fungi","_Basidiomycota","_Microbotryomycetes","_Microbotryomycetes_ord_Incertae_sedis","_Chrysozymaceae","_Slooffia","_Slooffia_cresolica","0.9973385"
"Zotu16659","Bin25",2.96238531990574e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8039134"
"Zotu1650","Bin25",8.05734035206182e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Agaricaceae","_Coprinus","_unidentified","0.8865364"
"Zotu9383","Bin25",5.45298807598043e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_ellisii","0.9922223"
"Zotu1840","Bin25",6.33053784610519e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999165"
"Zotu222","Bin25",0.000803424479392195,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.8966313"
"Zotu154","Bin25",0.00102699304403377,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.8946662"
"Zotu977","Bin25",0.000146278011774794,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.8915207"
"Zotu2266","Bin25",5.69434598021496e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_asperula","0.9990506"
"Zotu306","Bin25",0.000563415540894358,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7839426"
"Zotu406","Bin25",0.00044510400771649,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7338793"
"Zotu17247","Bin25",3.66561343187085e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_lapida","0.9999708"
"Zotu2421","Bin25",4.55882959919592e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7339940"
"Zotu2912","Bin25",4.77854236798617e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9995595"
"Zotu3463","Bin25",2.6244396471936e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9994805"
"Zotu924","Bin25",0.000184270584688251,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7468355"
"Zotu911","Bin25",0.000164743416626602,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.8063716"
"Zotu1300","Bin25",0.000172905317129955,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7862778"
"Zotu15591","Bin25",2.92321629167064e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.8302744"
"Zotu417","Bin25",0.000445283225352776,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999976"
"Zotu419","Bin25",0.000445302067570205,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","","0.7309196"
"Zotu814","Bin25",0.000188496748471004,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_badia","0.9942967"
"Zotu2287","Bin25",4.55910242575976e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999986"
"Zotu1707","Bin25",7.56882692564488e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","","0.7604323"
"Zotu9175","Bin25",6.82739575312614e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999907"
"Zotu205","Bin25",0.000898214717630728,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999952"
"Zotu3326","Bin25",2.44528398239509e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999928"
"Zotu2725","Bin25",3.29011006213641e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_badia","0.8168709"
"Zotu879","Bin25",0.000165672555607625,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Thelephora","_Thelephora_atra","0.8996582"
"Zotu1029","Bin25",0.000130472381321237,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Thelephora","_Thelephora_atra","0.8539787"
"Zotu433","Bin25",0.000410247690247868,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Thelephora","_Thelephora_atra","0.9818610"
"Zotu965","Bin25",0.000155884173178456,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Thelephora","_Thelephora_atra","0.9426989"
"Zotu1108","Bin25",0.000125503054308557,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Thelephora","_Thelephora_atra","0.9323021"
"Zotu1475","Bin25",8.25065045930164e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Thelephora","_Thelephora_atra","0.9902249"
"Zotu1409","Bin25",8.92067779743862e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999931"
"Zotu4395","Bin25",1.90619833339453e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_badia","0.9466108"
"Zotu1723","Bin25",7.7564277229541e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7023188"
"Zotu3009","Bin25",4.52808581675424e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_bryophila","0.9974111"
"Zotu747","Bin25",0.000212228998446917,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7185681"
"Zotu2166","Bin25",5.661448265157e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999607"
"Zotu900","Bin25",0.000187458533406175,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999976"
"Zotu1070","Bin25",0.000156719478409658,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999976"
"Zotu2671","Bin25",4.90477426474336e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","","0.7151336"
"Zotu2744","Bin25",4.46893223316552e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999778"
"Zotu12741","Bin25",4.54522917652733e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999985"
"Zotu3464","Bin25",2.35730959618943e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999941"
"Zotu1982","Bin25",5.34796611460437e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999988"
"Zotu565","Bin25",0.000441226903135471,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999993"
"Zotu1151","Bin25",0.000112486757124507,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999995"
"Zotu1027","Bin25",0.000128113460708409,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999934"
"Zotu1807","Bin25",6.81593951305549e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999889"
"Zotu3230","Bin25",2.79820690843955e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_stuposa","0.8701809"
"Zotu2869","Bin25",3.29804039652504e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_stuposa","0.8071992"
"Zotu3169","Bin25",2.9839610098784e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999982"
"Zotu249","Bin25",0.000709779605313204,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999994"
"Zotu490","Bin25",0.000372181055062282,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999998"
"Zotu379","Bin25",4.51867452910851e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999980"
"Zotu385","Bin25",5.52923254164128e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999988"
"Zotu484","Bin25",0.000381007982298305,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999977"
"Zotu5346","Bin25",1.34201390620238e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_umbrinospora","0.7460415"
"Zotu298","Bin25",0.000621422185625093,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_pilosa","0.9888487"
"Zotu1008","Bin25",0.000158688605058481,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_pilosa","0.9691239"
"Zotu6732","Bin25",1.15351884764893e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999984"
"Zotu7575","Bin25",9.41212426625873e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999973"
"Zotu1004","Bin25",0.000140612082515022,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999736"
"Zotu4600","Bin25",1.56224145959652e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999979"
"Zotu260","Bin25",0.000668300823010597,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","","0.8212556"
"Zotu1437","Bin25",0.000106518700269324,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999995"
"Zotu2934","Bin25",3.30314837928506e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999992"
"Zotu1453","Bin25",8.99261969267711e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999922"
