"Bin","BinRA","TopTaxonID","TopTaxonRAinBin","TopTaxon.kingdom","TopTaxon.phylum","TopTaxon.class","TopTaxon.order","TopTaxon.family","TopTaxon.genus","TopTaxon.species","TopTaxon.Confidence","kingdom.maxNamed","kingdom.maxNamed.Percent","phylum.maxNamed","phylum.maxNamed.Percent","class.maxNamed","class.maxNamed.Percent","order.maxNamed","order.maxNamed.Percent","family.maxNamed","family.maxNamed.Percent","genus.maxNamed","genus.maxNamed.Percent","species.maxNamed","species.maxNamed.Percent","Confidence.maxNamed","Confidence.maxNamed.Percent"
"Bin144",0.000805113939189777,"Zotu2878",0.0626027015263375,"Bacteria","_Planctomycetes","_Planctomycetacia","_Gemmatales","_Gemmataceae","_uncultured","_metagenome","0.9713081","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Gemmatales",1,"_Gemmataceae",1,"_uncultured",1,"_metagenome",0.745962036897853,"1.0000000",0.0943315989151483
"Bin145",0.00128152784108553,"Zotu2623",0.0399641699740811,"Bacteria","_Planctomycetes","_Planctomycetacia","_Gemmatales","_Gemmataceae","_Zavarzinella","","0.7725090","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Gemmatales",1,"_Gemmataceae",1,"_Zavarzinella",0.594511606199408,"",0.709772974330584,"1.0000000",0.0873575633666371
"Bin146",0.00170837759411088,"Zotu4158",0.0194016917686424,"Bacteria","_Planctomycetes","_Planctomycetacia","_Gemmatales","_Gemmataceae","_uncultured","_uncultured bacterium","0.9893892","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Gemmatales",1,"_Gemmataceae",1,"_uncultured",0.995995913726866,"_uncultured bacterium",0.86997460305987,"0.9893892",0.0194016917686424
"Bin147",0.000953520650158588,"Zotu2658",0.0500885874055566,"Bacteria","_Planctomycetes","_Planctomycetacia","_Gemmatales","_Gemmataceae","_Gemmata","_uncultured bacterium","0.7962702","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Gemmatales",1,"_Gemmataceae",1,"_Gemmata",0.958982277262926,"",0.409722450045885,"0.7962702",0.0500885874055566
"Bin148",0.00159623172480318,"Zotu4016",0.0230237564979341,"Bacteria","_Planctomycetes","_Planctomycetacia","_Gemmatales","_Gemmataceae","_Fimbriiglobus","Ambiguous_taxa","0.9872324","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Gemmatales",1,"_Gemmataceae",1,"_Gemmata",0.738792310085196,"_uncultured bacterium",0.478891526540072,"1.0000000",0.0293212292860135
"Bin149",0.000485455466451617,"Zotu29164",0.075762225864355,"Bacteria","_Planctomycetes","_Planctomycetacia","_Gemmatales","_Gemmataceae","_uncultured","","0.9999612","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Gemmatales",1,"_Gemmataceae",1,"_uncultured",1,"",0.496221237388618,"0.9999612",0.075762225864355
"Bin150",0.000562025587293817,"Zotu3410",0.0894774941048826,"Bacteria","_Planctomycetes","_Planctomycetacia","_Gemmatales","_Gemmataceae","_uncultured","_uncultured planctomycete","0.7863248","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Gemmatales",1,"_Gemmataceae",1,"_uncultured",1,"_uncultured planctomycete",0.616911816115841,"0.7863248",0.0894774941048826
"Bin151",0.000523511484566037,"Zotu2117",0.136953027521948,"Bacteria","_Planctomycetes","_Planctomycetacia","_Gemmatales","_Gemmataceae","_uncultured","_uncultured bacterium","0.9973540","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Gemmatales",1,"_Gemmataceae",1,"_uncultured",1,"_uncultured bacterium",0.934229089848482,"0.9973540",0.136953027521948
"Bin152",0.00341219950961734,"Zotu303",0.0967463499097039,"Bacteria","_Planctomycetes","_Planctomycetacia","_Isosphaerales","_Isosphaeraceae","_Singulisphaera","","0.9999999","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Isosphaerales",0.851421000016442,"_Isosphaeraceae",0.851421000016442,"_Singulisphaera",0.430073129827724,"",0.629816300342551,"0.9999999",0.172984398626587
"Bin153",0.000602903575455831,"Zotu1900",0.120607611721669,"Bacteria","_Planctomycetes","_Planctomycetacia","_Isosphaerales","_Isosphaeraceae","_Singulisphaera","","0.9841171","Bacteria",1,"_Planctomycetes",1,"_Planctomycetacia",1,"_Isosphaerales",1,"_Isosphaeraceae",1,"_Singulisphaera",1,"",0.735138648688016,"0.9841171",0.120607611721669
"Bin154",0.000822788336930806,"Zotu11930",0.0420159680922971,"Bacteria","_Planctomycetes","_Phycisphaerae","_Pla1 lineage","_uncultured bacterium","_","_","0.9987632","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",0.753212375290981,"_S-70",0.220668339118019,"_uncultured bacterium",0.69383614624443,"_",0.983601156427335,"_",0.983601156427335,"1.0000000",0.190334246862885
"Bin155",0.000659174038868765,"Zotu1583",0.159621285423801,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_CPla-3 termite group","_uncultured planctomycete","_","0.9993252","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_CPla-3 termite group",1,"_metagenome",0.604489301452185,"_",0.83578205761492,"1.0000000",0.16421794238508
"Bin156",0.000363102755860008,"Zotu12751",0.0388384011261639,"Bacteria","_Planctomycetes","_Phycisphaerae","_Phycisphaerales","_Phycisphaeraceae","_SM1A02","_metagenome","0.9997902","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Phycisphaerales",1,"_Phycisphaeraceae",1,"_SM1A02",0.96276354142705,"_uncultured bacterium",0.337174934452579,"1.0000000",0.114772691579085
"Bin157",0.00213934947999568,"Zotu352",0.150301708775404,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured planctomycete","_","0.9588460","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",0.741557217410609,"_uncultured bacterium",0.508572742791808,"_",0.89406798713331,"0.9588460",0.150301708775404
"Bin158",0.000884300947139564,"Zotu1998",0.0824368370636895,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured planctomycete","_","0.9970629","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured planctomycete",0.643269123819025,"_",0.948719865592827,"0.9970629",0.0824368370636895
"Bin159",0.000667629728240637,"Zotu2050",0.0896477867231562,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9790389","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.931539978866721,"_",0.941821182052856,"0.9790389",0.0896477867231562
"Bin160",0.000462573554081542,"Zotu7797",0.0491210249324807,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9605492","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.885496460976782,"_",0.893525475122485,"1.0000000",0.106474524877515
"Bin161",0.00194122604725789,"Zotu2366",0.0326745538919019,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9830857","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.601402999924822,"_",0.803168753174911,"1.0000000",0.196831246825089
"Bin162",0.00119320812538718,"Zotu849",0.11602940672705,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9677558","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.506255328779123,"_",0.670399885789601,"1.0000000",0.295038026429988
"Bin163",0.00307941188583791,"Zotu391",0.0964378379431811,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","","","1.0000000","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"",0.819948081179701,"",0.819948081179701,"1.0000000",0.819948081179701
"Bin164",0.00298897861052048,"Zotu564",0.0750889330123395,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9640460","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.716149340986566,"_",0.892118295109603,"1.0000000",0.101524666321816
"Bin165",0.00136069703003928,"Zotu1144",0.095802228849509,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9883127","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.845489979748946,"_",0.845489979748946,"1.0000000",0.154510020251054
"Bin166",0.00101780158468016,"Zotu2000",0.0815708304096483,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9573145","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.946871883227553,"_",0.978455101407869,"0.9573145",0.0815708304096483
"Bin167",0.0011025118803848,"Zotu399",0.234436597855485,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","","","1.0000000","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.657646714805706,"_",0.700387682391556,"1.0000000",0.292144213705423
"Bin168",0.00102740299891167,"Zotu647",0.166802557316665,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","","","1.0000000","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"",0.537919868262002,"",0.537919868262002,"1.0000000",0.249295460717295
"Bin169",0.000800154290733045,"Zotu5800",0.0434201833786002,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9941651","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.985240307719372,"_",0.985240307719372,"0.9941651",0.0434201833786002
"Bin170",0.000537554347048291,"Zotu4584",0.0636904793562722,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.7742181","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.397855668824064,"_",0.67951905138673,"1.0000000",0.302642268044005
"Bin171",0.00113581138507946,"Zotu3116",0.0521020756682602,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured planctomycete","_","0.9884334","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured planctomycete",0.528503097359666,"_",0.613138908730263,"1.0000000",0.383954900934474
"Bin172",0.00197346925615968,"Zotu889",0.0700209622079958,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","Ambiguous_taxa","_","0.9877475","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"Ambiguous_taxa",0.484278735072689,"_",0.714978452983179,"1.0000000",0.285021547016821
"Bin173",0.000869550775886797,"Zotu1454",0.118579024115123,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.9129499","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.834846933068292,"_",0.848157646968749,"1.0000000",0.151842353031251
"Bin174",0.000961324762458555,"Zotu3203",0.0506508465031144,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.8620762","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.541474124519251,"_",0.631928389002903,"1.0000000",0.342829970677057
"Bin175",0.000573353763537832,"Zotu937",0.230132170945902,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured planctomycete","_","0.7210626","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured planctomycete",0.423298555038926,"_",0.606187897102808,"1.0000000",0.271749354754833
"Bin176",0.00359492035510493,"Zotu361",0.092499712417533,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","","","1.0000000","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"",0.589478947712038,"",0.589478947712038,"1.0000000",0.52267466409985
"Bin177",0.00157100820349041,"Zotu2156",0.0487539936923305,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.7526354","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.5538418474015,"_",0.658440012244092,"1.0000000",0.151718579345634
"Bin178",0.0018348192513434,"Zotu271",0.187654282891141,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured bacterium","_","0.8174635","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",1,"_uncultured bacterium",0.380833934759121,"_",0.712185209277407,"1.0000000",0.286524617519069
"Bin179",0.00109032947263582,"Zotu673",0.186231336712519,"Bacteria","_Planctomycetes","_Phycisphaerae","_Tepidisphaerales","_WD2101 soil group","_uncultured planctomycete","_","0.7505284","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Tepidisphaerales",1,"_WD2101 soil group",0.886697663227416,"_uncultured planctomycete",0.534630324790788,"_",0.666704851986673,"0.7505284",0.186231336712519
"Bin180",0.00107834389337902,"Zotu4143",0.0408314003694854,"Bacteria","_Planctomycetes","_Phycisphaerae","_Phycisphaerales","_Phycisphaeraceae","_AKYG587","_uncultured planctomycete","0.8042274","Bacteria",1,"_Planctomycetes",1,"_Phycisphaerae",1,"_Phycisphaerales",1,"_Phycisphaeraceae",1,"_AKYG587",0.813620280634593,"_uncultured bacterium",0.639803933359475,"1.0000000",0.079318834774473
"Bin181",0.000783748491160186,"Zotu5234",0.0496695149464239,"Bacteria","_Planctomycetes","_OM190","_uncultured bacterium","_","_","_","0.7461877","Bacteria",1,"_Planctomycetes",1,"_OM190",1,"_uncultured bacterium",0.842846246821886,"_",0.913625396614823,"_",0.913625396614823,"_",0.913625396614823,"0.7461877",0.0496695149464239
"Bin182",0.00103547135781169,"Zotu2363",0.0653724664436463,"Bacteria","_Planctomycetes","_Pla4 lineage","Ambiguous_taxa","_","_","_","0.9904332","Bacteria",1,"_Planctomycetes",0.910766188583969,"_OM190",0.368956148299935,"_uncultured bacterium",0.391421094049815,"_",0.818966038360641,"_",0.818966038360641,"_",0.833377103801639,"1.0000000",0.112561346886807
"Bin183",0.000700998261189544,"Zotu2779",0.0701546194382292,"Bacteria","_Armatimonadetes","_Armatimonadia","_Armatimonadales","_uncultured bacterium","_","_","0.9730607","Bacteria",1,"_Armatimonadetes",1,"_Chthonomonadetes",0.707101341639588,"_Chthonomonadales",0.707101341639588,"_uncultured bacterium",0.830109287941358,"_",0.974797204985612,"_",0.974797204985612,"0.9730607",0.0701546194382292
"Bin184",0.000650921374179511,"Zotu3598",0.0583740279386592,"Bacteria","_Armatimonadetes","_Chthonomonadetes","_Chthonomonadales","_Chthonomonadaceae","_Chthonomonas","","1.0000000","Bacteria",1,"_Armatimonadetes",1,"_Chthonomonadetes",1,"_Chthonomonadales",1,"_Chthonomonadaceae",1,"_Chthonomonas",1,"_uncultured bacterium",0.748499726395392,"1.0000000",0.15061667025033
"Bin185",0.000886965255831872,"Zotu5237",0.0387893464383668,"Bacteria","_Armatimonadetes","_Fimbriimonadia","_Fimbriimonadales","_Fimbriimonadaceae","_uncultured bacterium","_","0.9932405","Bacteria",1,"_Armatimonadetes",1,"_Fimbriimonadia",0.972524589355788,"_Fimbriimonadales",0.972524589355788,"_Fimbriimonadaceae",0.921947006491186,"",0.372505261356477,"_",0.611013071106759,"1.0000000",0.144075587734261
"Bin186",0.000847487945163278,"Zotu4741",0.0358859480603702,"Bacteria","_Armatimonadetes","_Armatimonadia","_Armatimonadales","_uncultured Armatimonadetes bacterium","_","_","0.9937208","Bacteria",1,"_Armatimonadetes",1,"_Armatimonadia",0.919629746784214,"_Armatimonadales",0.919629746784214,"_uncultured bacterium",0.415940394657771,"_",0.875927894581413,"_",0.875927894581413,"1.0000000",0.0759161857009903
"Bin187",0.000835486750205023,"Zotu1580",0.132019592327967,"Bacteria","_Armatimonadetes","_uncultured","_metagenome","_","_","_","0.9971711","Bacteria",1,"_Armatimonadetes",1,"_uncultured",1,"_metagenome",0.611640031935405,"_",0.875666234063759,"_",0.875666234063759,"_",0.875666234063759,"0.9971711",0.132019592327967
"Bin188",0.00126957158669584,"Zotu7068",0.0232325362773553,"Bacteria","_Armatimonadetes","_uncultured","_uncultured bacterium","_","_","_","0.9728441","Bacteria",1,"_Armatimonadetes",1,"_uncultured",1,"_uncultured bacterium",0.629465042381353,"_",0.874041330232081,"_",0.874041330232081,"_",0.874041330232081,"1.0000000",0.0434546357167302
"Bin189",0.000671314545495906,"Zotu20908",0.0290384011532727,"Bacteria","_Armatimonadetes","_uncultured","_uncultured bacterium","_","_","_","0.9927708","Bacteria",1,"_Armatimonadetes",1,"_uncultured",1,"_uncultured bacterium",0.846484310790751,"_",0.935273242214131,"_",0.935273242214131,"_",0.935273242214131,"1.0000000",0.0357549081786342
"Bin190",0.00472970517900915,"Zotu53",0.227464145291087,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Steroidobacterales","_Steroidobacteraceae","_Steroidobacter","","0.9673053","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Steroidobacterales",0.563679046507666,"_Steroidobacteraceae",0.532694016202395,"_Steroidobacter",0.460763452997268,"",0.669187660504176,"0.9673053",0.227464145291087
"Bin191",0.00177346788291213,"Zotu156",0.264860189547437,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Gammaproteobacteria Incertae Sedis","_Unknown Family","_Acidibacter","","0.9997047","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Gammaproteobacteria Incertae Sedis",1,"_Unknown Family",1,"_Acidibacter",1,"",0.838911848878742,"0.9997047",0.264860189547437
"Bin192",0.00520958781070441,"Zotu153",0.116318020532913,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Gammaproteobacteria Incertae Sedis","_Unknown Family","_Acidibacter","_uncultured proteobacterium","0.7292899","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Gammaproteobacteria Incertae Sedis",0.587392128448903,"_Unknown Family",0.587392128448903,"_Acidibacter",0.587392128448903,"_",0.315677607712969,"0.7292899",0.116318020532913
"Bin193",0.00973043067073645,"Zotu8",0.273809432104785,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Pseudomonadales","_Pseudomonadaceae","_Pseudomonas","","0.9979686","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Pseudomonadales",0.838991927067672,"_Pseudomonadaceae",0.802694834821292,"_Pseudomonas",0.802694834821292,"",0.924555812778012,"0.9979686",0.273809432104785
"Bin194",0.000888846253383067,"Zotu50158",0.0351496086442687,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Diplorickettsiales","_Diplorickettsiaceae","_Aquicella","_uncultured bacterium","0.7134166","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Diplorickettsiales",0.574779048124506,"_Diplorickettsiaceae",0.574779048124506,"_Aquicella",0.27406641054878,"_uncultured bacterium",0.399195730800661,"1.0000000",0.0747781009986693
"Bin195",0.00156081815687791,"Zotu143",0.347826685024446,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Nitrosomonadaceae","_IS-44","","0.9999985","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Nitrosomonadaceae",0.700452819598386,"_IS-44",0.61800697905668,"",0.687243474910206,"0.9999985",0.347826685024446
"Bin196",0.00848806740084181,"Zotu76",0.106633552517616,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Burkholderiaceae","","","1.0000000","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Burkholderiaceae",0.94018529678672,"",0.462900813191624,"",0.972852006271975,"1.0000000",0.407046701671825
"Bin197",0.00283722340149563,"Zotu113",0.194426461244585,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Burkholderiaceae","","","1.0000000","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Burkholderiaceae",1,"",0.740681916153794,"",1,"1.0000000",0.725389200641775
"Bin198",0.00621708308676673,"Zotu17",0.276040680108713,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Burkholderiaceae","","","1.0000000","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Burkholderiaceae",1,"",0.728212367042697,"",0.953217500044301,"1.0000000",0.531431533586022
"Bin199",0.00234559915632981,"Zotu250",0.161926695538979,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Nitrosomonadaceae","_mle1-7","","0.9999967","Bacteria",1,"_Proteobacteria",0.978846347778666,"_Gammaproteobacteria",0.978846347778666,"_Betaproteobacteriales",0.978846347778666,"_Nitrosomonadaceae",0.757481371257196,"_mle1-7",0.717253637844832,"",0.386496640151247,"0.9999967",0.161926695538979
"Bin200",0.00916782046863217,"Zotu16",0.189895274546105,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Nitrosomonadaceae","_Ellin6067","","1.0000000","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Nitrosomonadaceae",0.999633468051337,"_Ellin6067",0.983940546063288,"",0.929081855277844,"1.0000000",0.89170832004966
"Bin201",0.0135313198327669,"Zotu4",0.34722402077919,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Burkholderiaceae","_Massilia","","0.9996140","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Burkholderiaceae",1,"_Massilia",0.684480767590017,"",0.908081264827707,"0.9996140",0.34722402077919
"Bin202",0.00409980715949607,"Zotu140",0.136578852119204,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Burkholderiaceae","_Noviherbaspirillum","","0.9435467","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Burkholderiaceae",0.975830083960808,"",0.46793848443786,"",0.939634626839987,"0.9435467",0.136578852119204
"Bin203",0.00631332817268784,"Zotu51",0.152597366673068,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Burkholderiaceae","_Burkholderia-Caballeronia-Paraburkholderia","","0.9999977","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Burkholderiaceae",1,"_Burkholderia-Caballeronia-Paraburkholderia",0.923491368578848,"",0.990880509646605,"0.9999977",0.152597366673068
"Bin204",0.00355383373842539,"Zotu521",0.10286944451303,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_TRA3-20","","","0.9999862","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_TRA3-20",0.813192689683582,"",0.631695690583393,"",0.661711805423343,"0.9999862",0.10286944451303
"Bin205",0.00610616218461848,"Zotu54",0.145625066066722,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_TRA3-20","","","0.9999854","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_TRA3-20",1,"",0.891238715617239,"",0.891238715617239,"0.9999854",0.145625066066722
"Bin206",0.00213380051772861,"Zotu714",0.0757481872009376,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_SC-I-84","","","1.0000000","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_SC-I-84",1,"",0.704925879756313,"",0.704925879756313,"0.9999999",0.182971111196335
"Bin207",0.00268571790387437,"Zotu422",0.127478463758723,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_SC-I-84","_uncultured Nitrosomonadaceae bacterium","_","0.7224582","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_SC-I-84",0.973154950698978,"",0.585508337748942,"",0.585508337748943,"0.7224582",0.127478463758723
"Bin208",0.00151201329039277,"Zotu499",0.136865298364615,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_SC-I-84","","","0.9999713","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_SC-I-84",1,"",0.743049468990465,"",0.743049468990465,"0.9999713",0.136865298364615
"Bin209",0.003380770821926,"Zotu66",0.223281552341881,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_A21b","","","0.9211792","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_A21b",1,"",0.543932001895219,"",0.543932001895219,"0.9211792",0.223281552341881
"Bin210",0.0076274664616057,"Zotu347",0.0397485813009198,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Nitrosomonadaceae","_MND1","_uncultured Burkholderiaceae bacterium","0.8459953","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Nitrosomonadaceae",0.982353378609228,"_MND1",0.980164579561202,"",0.800554923020073,"1.0000000",0.715230852664092
"Bin211",0.0021119713806293,"Zotu151",0.234361564758232,"Bacteria","_Proteobacteria","_Gammaproteobacteria","_Betaproteobacteriales","_Burkholderiaceae","_uncultured","","0.9999374","Bacteria",1,"_Proteobacteria",1,"_Gammaproteobacteria",1,"_Betaproteobacteriales",1,"_Burkholderiaceae",0.84285675788891,"_uncultured",0.511576838511348,"",0.878157798492767,"0.9999374",0.234361564758232
