"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","L12_V2","L3_V2",0.0204201628916226,0.396071791917447,0.346684607189077,0.0428236921828929,0.19399974581896
"CbMPDiCbraya","L12_V2","L3_V3",0.0274208157095569,0.416259974659371,0.375933038791856,0.0432824758211673,0.137103695018048
"CbMPDiCbraya","L12_V2","L3_V4",0.0200000286078726,0.404712049391253,0.364654664588872,0.0482270986165816,0.162406158795421
"CbMPDiCbraya","L12_V2","L3_V5",0.0119375241194815,0.406639273213106,0.377733458529043,0.0608767629308372,0.142812981207532
"CbMPDiCbraya","L12_V2","L4_H0",0.0376749599108863,0.378071840968796,0.370942489036616,0.0329434776523548,0.180367232431346
"CbMPDiCbraya","L12_V2","L4_H1",0.0170461058161213,0.42875203557223,0.341808695413141,0.040257175086085,0.172135988112422
"CbMPDiCbraya","L12_V2","L4_H2",0.0223105567900632,0.398031369931756,0.347243135047563,0.0332515320183096,0.199163406212308
"CbMPDiCbraya","L12_V2","L4_H3",0.0172643522464523,0.360627923371596,0.402648821091989,0.0363307278811664,0.183128175408796
"CbMPDiCbraya","L12_V2","L4_H4",0.0437881389746225,0.406553545911374,0.35668879532604,0.0507351747722502,0.142234345015713
"CbMPDiCbraya","L12_V2","L4_H5",0.0197144835207788,0.378179882469352,0.381817923309642,0.0343608415800542,0.185926869120173
"CbMPDiCbraya","L12_V2","L4_V1",0.00959458549529991,0.377217377005039,0.392818809580379,0.039845674852264,0.180523553067018
"CbMPDiCbraya","L12_V2","L4_V2",0.0268467315744835,0.365723930333975,0.384270305495136,0.0360270341036474,0.187131998492757
"CbMPDiCbraya","L12_V2","L4_V3",0.0216649957726392,0.429518840384181,0.334432227835404,0.0595841783744961,0.154799757633279
"CbMPDiCbraya","L12_V2","L4_V4",0.040285364450104,0.409704397004201,0.342210964059798,0.0317140104298458,0.176085264056051
"CbMPDiCbraya","L12_V2","L4_V5",0.0328205639738456,0.407883540619474,0.361629943701141,0.0355623230460937,0.162103628659446
"CbMPDiCbraya","L12_V2","L5_H0",0.0545446790365251,0.327184540516357,0.412559792737416,0.0529276395439903,0.152783348165712
"CbMPDiCbraya","L12_V2","L5_H1",0.0442161669763999,0.258717939051642,0.469133247617391,0.0393825610048699,0.188550085349697
"CbMPDiCbraya","L12_V2","L5_H2",0.0710246152972907,0.318449750773084,0.36932885110629,0.053034932994641,0.188161849828695
"CbMPDiCbraya","L12_V2","L5_H3",0.128774341236477,0.28521121974979,0.338755033819879,0.0684559180907813,0.178803487103072
"CbMPDiCbraya","L12_V2","L5_H4",0.0434480645388832,0.293544239729637,0.458367462309853,0.0533961339296578,0.151244099491969
"CbMPDiCbraya","L12_V2","L5_H5",0.0338952214726522,0.380982935265498,0.384286429148254,0.0328845999634875,0.167950814150109
"CbMPDiCbraya","L12_V2","L5_V1",0.0643621795489562,0.26370589408802,0.43741134341652,0.0562742140033883,0.178246368943115
"CbMPDiCbraya","L12_V2","L5_V2",0.0414436504325406,0.279351579393585,0.45165192239908,0.0363566906373659,0.191196157137428
"CbMPDiCbraya","L12_V2","L5_V3",0.0465106512520898,0.334806693114933,0.406613955714633,0.0323353459948972,0.179733353923447
"CbMPDiCbraya","L12_V2","L5_V4",0.0255477166530041,0.278580032891706,0.46781850396656,0.0525152279633061,0.175538518525424
"CbMPDiCbraya","L12_V2","L5_V5",0.0381033403407605,0.287886351723783,0.470293079395479,0.0496666777846075,0.15405055075537
"CbMPDiCbraya","L12_V2","L6_H0",0.0173303857863245,0.448476545377895,0.32289760149493,0.0416328043426392,0.169662662998211
"CbMPDiCbraya","L12_V2","L6_H1",0.0260521883673062,0.376399426008043,0.378089790237172,0.0381227897195585,0.18133580566792
"CbMPDiCbraya","L12_V2","L6_H2",0.0441473676960134,0.388820923015924,0.379326998246519,0.0367802560786209,0.150924454962922
"CbMPDiCbraya","L12_V2","L6_H3",0.034595869546645,0.40413984624109,0.335538885626431,0.0322408349592351,0.1934845636266
"CbMPDiCbraya","L12_V2","L6_H4",0.0294837838601054,0.349753632618026,0.414632254359736,0.0379467119981503,0.168183617163981
"CbMPDiCbraya","L12_V2","L6_H5",0.0593790356125928,0.293225194184634,0.416169449922536,0.0473599382454375,0.1838663820348
"CbMPDiCbraya","L12_V2","L6_V1",0.012611890359516,0.372542542149723,0.394671199956997,0.0435293961411664,0.176644971392598
"CbMPDiCbraya","L12_V2","L6_V2",0.0111414700921368,0.462942040004164,0.317264073372698,0.0380577201556064,0.170594696375395
"CbMPDiCbraya","L12_V2","L6_V3",0.0139007410292783,0.424085006162097,0.338823036020203,0.0321567185460495,0.191034498242373
"CbMPDiCbraya","L12_V2","L6_V4",0.00794633226201799,0.491469648335463,0.271055182872372,0.0416646775993425,0.187864158930805
"CbMPDiCbraya","L12_V2","L6_V5",0.0166198825483847,0.431506841096931,0.306194084665606,0.0418424188657516,0.203836772823326
"CbMPDiCbraya","L12_V2","L7_H0",0.0293832234155782,0.401782730488138,0.31974905066958,0.043123744020671,0.205961251406033
"CbMPDiCbraya","L12_V2","L7_H1",0.0387962400289063,0.389741882463748,0.365488685397927,0.0345195494832333,0.171453642626186
"CbMPDiCbraya","L12_V2","L7_H2",0.00593490666149477,0.395159895828182,0.384525431372271,0.0307966932270973,0.183583072910955
"CbMPDiCbraya","L12_V2","L7_H3",0.0209738707636423,0.354861833686168,0.41269336226083,0.0410744320786883,0.170396501210671
"CbMPDiCbraya","L12_V2","L7_H4",0.00434371193268464,0.429713348407323,0.322243423173354,0.0403572494863779,0.203342267000261
"CbMPDiCbraya","L12_V2","L7_H5",0.0212880865833742,0.340280065382581,0.428944447946574,0.0429074316001858,0.166579968487286
"CbMPDiCbraya","L12_V2","L7_V1",0.0460224371756365,0.344932025072338,0.387326427257276,0.0362251902401584,0.185493920254592
"CbMPDiCbraya","L12_V2","L7_V2",0.0443105561823965,0.38302269672347,0.330395760606378,0.0259799998952226,0.216290986592532
"CbMPDiCbraya","L12_V2","L7_V3",0.0143843635235542,0.376407756059193,0.364987810353223,0.0293858332591686,0.214834236804862
"CbMPDiCbraya","L12_V2","L7_V4",0.015958100342943,0.414741465634896,0.323197891416895,0.0301524971973353,0.215950045407931
"CbMPDiCbraya","L12_V2","L7_V5",0.0287654600580726,0.417454705976172,0.298374394648493,0.0340672340430249,0.221338205274237
"CbMPDiCbraya","L12_V2","L8_H0",0.037333068171498,0.348275253378588,0.418892235222952,0.0604939079889108,0.135005535238051
"CbMPDiCbraya","L12_V2","L8_H1",0.0301702284898858,0.341778889704867,0.433794041799346,0.0441718396954901,0.150085000310411
"CbMPDiCbraya","L12_V2","L8_H2",0.0289848975774031,0.390813788046783,0.374963460875017,0.0339458784074992,0.171291975093298
"CbMPDiCbraya","L12_V2","L8_H3",0.0520189529322439,0.344322446418623,0.399445230430561,0.0374786136987536,0.166734756519819
"CbMPDiCbraya","L12_V2","L8_H4",0.0731848408519238,0.311336855429966,0.397322570969715,0.0448898861587067,0.173265846589688
"CbMPDiCbraya","L12_V2","L8_H5",0.0553160162237844,0.408089207917899,0.355781657399345,0.0420483320412421,0.13876478641773
"CbMPDiCbraya","L12_V2","L8_V1",0.0336162980564267,0.349130764216811,0.400451622681329,0.0353306034815782,0.181470711563856
"CbMPDiCbraya","L12_V2","L8_V2",0.0713009336014753,0.319015489737734,0.411902025447849,0.0411079211288895,0.156673630084052
"CbMPDiCbraya","L12_V2","L8_V3",0.0391958257513249,0.375598680334179,0.390183836078541,0.0376402609027391,0.157381396933217
"CbMPDiCbraya","L12_V2","L8_V4",0.0213808907588467,0.425493092934112,0.330869009581048,0.0438882450627407,0.178368761663252
"CbMPDiCbraya","L12_V2","L8_V5",0.0199537538199418,0.446952741834663,0.34171968027856,0.0452494092488958,0.146124414817939
"CbMPDiCbraya","L12_V2","L9_H0",0.0570271651192814,0.389383093835225,0.367210068278052,0.0562412016941538,0.130138471073287
"CbMPDiCbraya","L12_V2","L9_H1",0.0683293993818169,0.424457300501488,0.297512839597269,0.0591521215255088,0.150548338993918
"CbMPDiCbraya","L12_V2","L9_H2",0.0526554913552214,0.390122464800035,0.364552987591841,0.0486466426538611,0.144022413599042
"CbMPDiCbraya","L12_V2","L9_H3",0.0283545641612883,0.411376317950904,0.359560052823904,0.0463814583005499,0.154327606763354
"CbMPDiCbraya","L12_V2","L9_H4",0.0365301670249653,0.349435526007154,0.400138798881888,0.045785111651031,0.168110396434962
"CbMPDiCbraya","L12_V2","L9_H5",0.0521258778253311,0.30766331463507,0.414998172763865,0.0602642459213882,0.164948388854346
"CbMPDiCbraya","L12_V2","L9_V1",0.0562635709855539,0.35129603182547,0.395590630814338,0.0404262746596756,0.156423491714963
"CbMPDiCbraya","L12_V2","L9_V2",0.0854597064457331,0.373697575408896,0.332028192947626,0.059724535856164,0.149089989341581
"CbMPDiCbraya","L12_V2","L9_V3",0.0583496967805987,0.413024527255906,0.337767536652435,0.0497025902372827,0.141155649073778
"CbMPDiCbraya","L12_V2","L9_V4",0.0608654409564106,0.381130571843386,0.37228123998868,0.0596230508236738,0.126099696387849
"CbMPDiCbraya","L12_V2","L9_V5",0.0530760977734287,0.373985212845864,0.406509734371552,0.0433762015290689,0.123052753480087
"CbMPDiCbraya","L12_V3","L12_V4",0.0149835317803385,0.483704318233152,0.201127814201622,0.109323177901216,0.190861157883672
"CbMPDiCbraya","L12_V3","L12_V5",0.0166078918848324,0.438897645881336,0.307423052238842,0.0739639673426581,0.163107442652331
"CbMPDiCbraya","L12_V3","L2_H0",0.0700976454159026,0.270171921807794,0.471257061349521,0.0431474365234053,0.145325934903377
"CbMPDiCbraya","L12_V3","L2_H1",0.105714391273597,0.256016471321359,0.469799970971322,0.0543251598763309,0.114144006557391
"CbMPDiCbraya","L12_V3","L2_H2",0.0555900468392765,0.282356834472845,0.464159442580944,0.0406616784575208,0.157231997649414
"CbMPDiCbraya","L12_V3","L2_H3",0.0459349046092061,0.297469505490839,0.434787263664301,0.0628954582121806,0.158912868023474
"CbMPDiCbraya","L12_V3","L2_H4",0.0371300115489454,0.265278689176779,0.473925265092116,0.0262949514997538,0.197371082682405
"CbMPDiCbraya","L12_V3","L2_H5",0.0463898608700386,0.26177948819979,0.462973651304841,0.0290936662448766,0.199763333380454
"CbMPDiCbraya","L12_V3","L2_V1",0.0688838059601704,0.319911149147288,0.406426302914967,0.0515775095871046,0.153201232390469
"CbMPDiCbraya","L12_V3","L2_V2",0.0530302719234754,0.298534340691862,0.456542112600316,0.0523205073266198,0.139572767457727
"CbMPDiCbraya","L12_V3","L2_V3",0.0409871247965566,0.304309869985745,0.452487633767276,0.0436032769047197,0.158612094545703
"CbMPDiCbraya","L12_V3","L2_V4",0.041827174165665,0.360500167503283,0.407065417812094,0.0435621780626718,0.147045062456286
"CbMPDiCbraya","L12_V3","L2_V5",0.0360632432804613,0.297920256004067,0.464306280422451,0.0204695308238916,0.181240689469129
"CbMPDiCbraya","L12_V3","L3_H0",0.0341003482942232,0.409660783187288,0.321483342444357,0.0393642233230264,0.195391302751105
"CbMPDiCbraya","L12_V3","L3_H1",0.0376253105242532,0.412186903697329,0.33700300163342,0.0415564355675978,0.1716283485774
"CbMPDiCbraya","L12_V3","L3_H2",0.035170338049978,0.42679202508148,0.310521445630465,0.0376278112655798,0.189888379972497
"CbMPDiCbraya","L12_V3","L3_H3",0.0292659418772307,0.515740155318146,0.278344895088876,0.0486655924271775,0.12798341528857
"CbMPDiCbraya","L12_V3","L3_H4",0.0143747614504516,0.403591435113456,0.363011440188773,0.0405741724169287,0.178448190830391
"CbMPDiCbraya","L12_V3","L3_H5",0.0275850576506443,0.444131567446686,0.307867252810477,0.0505052301773118,0.169910891914881
"CbMPDiCbraya","L12_V3","L3_V1",0.0236203064457946,0.375124021791791,0.379083356161888,0.0337995290938073,0.188372786506718
"CbMPDiCbraya","L12_V3","L3_V2",0.010834364403902,0.395081244497311,0.366362229647343,0.0380081573399055,0.189714004111538
"CbMPDiCbraya","L12_V3","L3_V3",0.0271774534961123,0.374335336129403,0.411183280792087,0.0478009657770976,0.1395029638053
"CbMPDiCbraya","L12_V3","L3_V4",0.0326241569579888,0.445732257108323,0.326602608037194,0.0464585686967843,0.14858240919971
"CbMPDiCbraya","L12_V3","L3_V5",0.0261096475044214,0.445513813914755,0.321677647141501,0.0436875979005675,0.163011293538755
"CbMPDiCbraya","L12_V3","L4_H0",0.0436150238830886,0.352843016988204,0.390459828791141,0.0237090274394282,0.189373102898138
"CbMPDiCbraya","L12_V3","L4_H1",0.0334615463550454,0.395728074063615,0.353773270286243,0.0387479118354959,0.1782891974596
"CbMPDiCbraya","L12_V3","L4_H2",0.0371537486914532,0.375793219109559,0.385214574807709,0.029769983312097,0.172068474079182
"CbMPDiCbraya","L12_V3","L4_H3",0.0194415225842165,0.348358600678737,0.385703276578199,0.0306707413365621,0.215825858822286
"CbMPDiCbraya","L12_V3","L4_H4",0.0483562323273366,0.378271745944331,0.369908741934651,0.0470102648413318,0.15645301495235
"CbMPDiCbraya","L12_V3","L4_H5",0.0358189068504809,0.346546756282053,0.388586450692421,0.0267769001775543,0.202270985997491
"CbMPDiCbraya","L12_V3","L4_V1",0.0402704530155898,0.354464538186486,0.386098110791858,0.0290561800002365,0.19011071800583
"CbMPDiCbraya","L12_V3","L4_V2",0.0367788461780302,0.357847491146528,0.392606776132931,0.0376248427885471,0.175142043753964
"CbMPDiCbraya","L12_V3","L4_V3",0.0251746541807011,0.387291624141319,0.373040891773423,0.0497878193374195,0.164705010567138
"CbMPDiCbraya","L12_V3","L4_V4",0.0465454983206887,0.369478272091267,0.362673577482498,0.028955287253937,0.192347364851609
"CbMPDiCbraya","L12_V3","L4_V5",0.0459596216786805,0.36876804547438,0.379740476570025,0.0390596846625524,0.166472171614362
"CbMPDiCbraya","L12_V3","L5_H0",0.041122432510141,0.279646973592774,0.474922873248192,0.0520963816456222,0.15221133900327
"CbMPDiCbraya","L12_V3","L5_H1",0.0345321208698664,0.249745244615997,0.496187338500269,0.0328396981123463,0.186695597901522
"CbMPDiCbraya","L12_V3","L5_H2",0.0260733653262395,0.296515417370561,0.459050787064198,0.0352878587725552,0.183072571466447
"CbMPDiCbraya","L12_V3","L5_H3",0.0262934023718014,0.223471659801572,0.54817318713249,0.0620718918709923,0.139989858823144
"CbMPDiCbraya","L12_V3","L5_H4",0.0364071537033764,0.265342682627962,0.512654292717036,0.0403065039010832,0.145289367050543
"CbMPDiCbraya","L12_V3","L5_H5",0.0490155473119542,0.331175274893108,0.393584918933352,0.0267385402534381,0.199485718608147
"CbMPDiCbraya","L12_V3","L5_V1",0.0304953634236922,0.244440021077336,0.500906626348947,0.0481108546480074,0.176047134502018
"CbMPDiCbraya","L12_V3","L5_V2",0.0418411137864772,0.245184215543604,0.509969606614989,0.0379699094435324,0.165035154611397
"CbMPDiCbraya","L12_V3","L5_V3",0.0472591454865451,0.299507767714813,0.429211355787348,0.0327343339183179,0.191287397092975
"CbMPDiCbraya","L12_V3","L5_V4",0.0219612707310196,0.289779243913643,0.480714363827877,0.0414093149707611,0.166135806556699
"CbMPDiCbraya","L12_V3","L5_V5",0.0494725656316412,0.286914251635719,0.452358430105405,0.0406945561827681,0.170560196444466
"CbMPDiCbraya","L12_V3","L6_H0",0.0189222464288877,0.437696127285797,0.315179642790248,0.0289173568655251,0.199284626629542
"CbMPDiCbraya","L12_V3","L6_H1",0.015172165104458,0.397461297575229,0.388582050311408,0.0371298945311029,0.161654592477802
"CbMPDiCbraya","L12_V3","L6_H2",0.0341537164516399,0.387176246587762,0.375561260521083,0.0359886800376939,0.167120096401821
"CbMPDiCbraya","L12_V3","L6_H3",0.0183191061466051,0.400642984554417,0.340443426657547,0.0289169380996245,0.211677544541806
"CbMPDiCbraya","L12_V3","L6_H4",0.0377140660354783,0.339934823331649,0.397717507622047,0.0246523254725438,0.199981277538282
"CbMPDiCbraya","L12_V3","L6_H5",0.0338788450929688,0.286698244773175,0.462889696756356,0.0589029132321491,0.157630300145351
"CbMPDiCbraya","L12_V3","L6_V1",0.0224579870941034,0.392723914041562,0.375509514880305,0.0316276105991053,0.177680973384925
"CbMPDiCbraya","L12_V3","L6_V2",0.00990664016197451,0.459795934658739,0.313038886428045,0.0256892057562688,0.191569332994973
"CbMPDiCbraya","L12_V3","L6_V3",0.029170150581536,0.425614759766386,0.315558111283076,0.0346075083118999,0.195049470057103
"CbMPDiCbraya","L12_V3","L6_V4",0.0184013551905475,0.476496590935774,0.279433735455257,0.033565889098985,0.192102429319436
"CbMPDiCbraya","L12_V3","L6_V5",0.0205928632867633,0.452465242060808,0.297695150181843,0.0253352157604737,0.203911528710113
"CbMPDiCbraya","L12_V3","L7_H0",0.033499364173504,0.29469767159355,0.44581993028012,0.0369268912600853,0.18905614269274
"CbMPDiCbraya","L12_V3","L7_H1",0.0285023166777865,0.366313445798845,0.388621882372944,0.033324309618804,0.183238045531621
"CbMPDiCbraya","L12_V3","L7_H2",0.0184499186409512,0.402542399957074,0.386346630367977,0.0347730889566468,0.157887962077351
"CbMPDiCbraya","L12_V3","L7_H3",0.0178462872292239,0.320869033738444,0.470298745344928,0.0475369561870439,0.143448977500359
"CbMPDiCbraya","L12_V3","L7_H4",0.0138736272664338,0.41563097402787,0.3355218834834,0.0398325877965164,0.19514092742578
"CbMPDiCbraya","L12_V3","L7_H5",0.0309732211511872,0.345642669884494,0.403484713494518,0.0472933287642007,0.172606066705601
"CbMPDiCbraya","L12_V3","L7_V1",0.0535955961696407,0.338007369895942,0.38161049591709,0.029975292601785,0.196811245415541
"CbMPDiCbraya","L12_V3","L7_V2",0.043731994496165,0.415185066053994,0.34045740609971,0.0400387067571327,0.160586826592999
"CbMPDiCbraya","L12_V3","L7_V3",0.0129348408859235,0.420664422534247,0.333952863046943,0.0353500421191726,0.197097831413714
"CbMPDiCbraya","L12_V3","L7_V4",0.0228710355230949,0.377908915967641,0.369555733007597,0.0230953926185087,0.206568922883158
"CbMPDiCbraya","L12_V3","L7_V5",0.0237598302504547,0.465305316050554,0.250606227615129,0.0253550085697895,0.234973617514073
"CbMPDiCbraya","L12_V3","L8_H0",0.0243286630296988,0.381924850180636,0.40336045010797,0.0475615160657142,0.142824520615981
"CbMPDiCbraya","L12_V3","L8_H1",0.0309382472061358,0.331769156564038,0.424419225863589,0.0390612970315765,0.17381207333466
"CbMPDiCbraya","L12_V3","L8_H2",0.0308274778119661,0.391786147952496,0.400587621816047,0.042607301314177,0.134191451105313
"CbMPDiCbraya","L12_V3","L8_H3",0.0548394580675687,0.31133307303362,0.450643278766378,0.0360059439144718,0.147178246217961
"CbMPDiCbraya","L12_V3","L8_H4",0.0690861297203842,0.268865151645906,0.449571412109336,0.0612160533724031,0.15126125315197
"CbMPDiCbraya","L12_V3","L8_H5",0.0391423786295671,0.374368837076168,0.363623078245792,0.0523920288635237,0.170473677184949
"CbMPDiCbraya","L12_V3","L8_V1",0.0298648332725972,0.342609917892197,0.408055851126845,0.030500477448983,0.188968920259378
"CbMPDiCbraya","L12_V3","L8_V2",0.0735953105971537,0.277442493753075,0.426089977636885,0.0534412277128122,0.169430990300074
"CbMPDiCbraya","L12_V3","L8_V3",0.0456888699591547,0.353837301917684,0.384001791568162,0.0568340478484262,0.159637988706574
"CbMPDiCbraya","L12_V3","L8_V4",0.0236601997027766,0.413763441461103,0.36594955114586,0.0476291029441637,0.148997704746096
"CbMPDiCbraya","L12_V3","L8_V5",0.0191954819549549,0.414863418420577,0.385759529183,0.0477195331857885,0.13246203725568
"CbMPDiCbraya","L12_V3","L9_H0",0.0600947322875942,0.371245479895749,0.36908062361259,0.0572817746228315,0.142297389581235
"CbMPDiCbraya","L12_V3","L9_H1",0.0669782511745073,0.389026934288181,0.332380250080456,0.0443385043124992,0.167276060144356
"CbMPDiCbraya","L12_V3","L9_H2",0.0800494292653036,0.363300102304423,0.346490145765474,0.0414031503660615,0.168757172298737
"CbMPDiCbraya","L12_V3","L9_H3",0.0483849962711752,0.396564551837229,0.347889196800271,0.0398000794853504,0.167361175605975
"CbMPDiCbraya","L12_V3","L9_H4",0.062462583613792,0.382016328193891,0.364759626389235,0.0470471732223713,0.14371428858071
"CbMPDiCbraya","L12_V3","L9_H5",0.0617469358212459,0.332568414757134,0.386347898194848,0.0564793237208172,0.162857427505954
"CbMPDiCbraya","L12_V3","L9_V1",0.0592610941070475,0.358603281206329,0.363864174481339,0.0457992479976828,0.172472202207602
"CbMPDiCbraya","L12_V3","L9_V2",0.0924651187491632,0.349519485359767,0.342639766623671,0.0464838438401585,0.16889178542724
"CbMPDiCbraya","L12_V3","L9_V3",0.0620692950724856,0.394956860661624,0.340701661097832,0.0372338313100995,0.165038351857958
"CbMPDiCbraya","L12_V3","L9_V4",0.0827990301709707,0.380823773075295,0.330043420232498,0.0410868229487118,0.165246953572524
"CbMPDiCbraya","L12_V3","L9_V5",0.067579314671855,0.371043423895617,0.371638316337679,0.0464212345095262,0.143317710585323
"CbMPDiCbraya","L12_V4","L12_V5",0.0172510660751132,0.473663763235278,0.221271936586053,0.0803886976781237,0.207424536425431
"CbMPDiCbraya","L12_V4","L2_H0",0.0379152022759783,0.283202080428901,0.449175097456503,0.0374959832469032,0.192211636591715
"CbMPDiCbraya","L12_V4","L2_H1",0.0633779557695249,0.290589664666186,0.439259675867201,0.0544869258800377,0.15228577781705
"CbMPDiCbraya","L12_V4","L2_H2",0.03556750797164,0.298365056824229,0.423167160422145,0.0374296837098371,0.205470591072149
"CbMPDiCbraya","L12_V4","L2_H3",0.0292979437459111,0.268410281791395,0.457844290829906,0.0560942989631726,0.188353184669615
"CbMPDiCbraya","L12_V4","L2_H4",0.0304627336653499,0.341095486553449,0.374112295334229,0.0306951018983174,0.223634382548655
"CbMPDiCbraya","L12_V4","L2_H5",0.0400797852664587,0.308388815818414,0.404576577925746,0.0258216358599721,0.221133185129409
"CbMPDiCbraya","L12_V4","L2_V1",0.0497582522720214,0.270956438127875,0.44030437183959,0.0458246769958189,0.193156260764695
"CbMPDiCbraya","L12_V4","L2_V2",0.0438475779351616,0.311696969939063,0.426737760191858,0.0518690558278458,0.165848636106071
"CbMPDiCbraya","L12_V4","L2_V3",0.0215438609610456,0.328409249309038,0.43873646813397,0.0426194795313714,0.168690942064575
"CbMPDiCbraya","L12_V4","L2_V4",0.0391331409772441,0.312415891042165,0.396627903906534,0.0396577978824343,0.212165266191622
"CbMPDiCbraya","L12_V4","L2_V5",0.0238122465370495,0.344666455136086,0.427343979331057,0.0177726236148371,0.186404695380971
"CbMPDiCbraya","L12_V4","L3_H0",0.0142713850853666,0.419236532627584,0.357618822786637,0.0536252385469716,0.155248020953441
"CbMPDiCbraya","L12_V4","L3_H1",0.0167414066036324,0.413115229636564,0.380817531640017,0.0463515531042107,0.142974279015576
"CbMPDiCbraya","L12_V4","L3_H2",0.0172428801533215,0.418713374773603,0.325229947793223,0.0390844387904242,0.199729358489428
"CbMPDiCbraya","L12_V4","L3_H3",0.0168111718072618,0.456410812122395,0.333632569028367,0.0521495484790225,0.140995898562953
"CbMPDiCbraya","L12_V4","L3_H4",0.0124692587938222,0.407115994455901,0.375249558345589,0.0408977667865045,0.164267421618183
"CbMPDiCbraya","L12_V4","L3_H5",0.0134114399051251,0.481233100852312,0.297241415180467,0.0563538381923898,0.151760205869706
"CbMPDiCbraya","L12_V4","L3_V1",0.0253647896982229,0.393177264666227,0.38121586050982,0.0365771116997079,0.163664973426023
"CbMPDiCbraya","L12_V4","L3_V2",0.0157655500475381,0.432297069103471,0.323064599858205,0.0397713433233351,0.189101437667451
"CbMPDiCbraya","L12_V4","L3_V3",0.016247813689959,0.400460784661946,0.393815759752409,0.0392716788150576,0.150203963080629
"CbMPDiCbraya","L12_V4","L3_V4",0.024750709256502,0.433753053932979,0.319790430912908,0.0514955232701655,0.170210282627446
"CbMPDiCbraya","L12_V4","L3_V5",0.0185876016460616,0.44719198829361,0.334954040838463,0.0498714441409704,0.149394925080895
"CbMPDiCbraya","L12_V4","L4_H0",0.0240857052437037,0.377281404834197,0.405485904686039,0.030543054655614,0.162603930580446
"CbMPDiCbraya","L12_V4","L4_H1",0.0246033325281982,0.41611839100015,0.358586433250945,0.0476476942815289,0.153044148939179
"CbMPDiCbraya","L12_V4","L4_H2",0.0210983051433544,0.381535588262644,0.384470124415076,0.0377258698991731,0.175170112279752
"CbMPDiCbraya","L12_V4","L4_H3",0.0149322698428914,0.380455115972367,0.365136519390273,0.0351782309231482,0.204297863871321
"CbMPDiCbraya","L12_V4","L4_H4",0.0409472331291141,0.395436004803456,0.371781084741999,0.0503415126922617,0.14149416463317
"CbMPDiCbraya","L12_V4","L4_H5",0.0257215719414275,0.35394508078271,0.393193651909324,0.0424425522090144,0.184697143157524
"CbMPDiCbraya","L12_V4","L4_V1",0.0245884245449043,0.375394316615537,0.384716645666891,0.0350914501676014,0.180209163005066
"CbMPDiCbraya","L12_V4","L4_V2",0.0234138895191812,0.405684511102053,0.363987229044403,0.0388180797982525,0.168096290536111
"CbMPDiCbraya","L12_V4","L4_V3",0.0145220666007705,0.40457646929395,0.378772524986521,0.0665756306775121,0.135553308441247
"CbMPDiCbraya","L12_V4","L4_V4",0.0341541446618328,0.387110329695134,0.358242814472678,0.0346301038723847,0.18586260729797
"CbMPDiCbraya","L12_V4","L4_V5",0.033713943427495,0.39092602185577,0.358237185810044,0.0398853712063027,0.177237477700388
"CbMPDiCbraya","L12_V4","L5_H0",0.0337295646978885,0.28373698955962,0.446133799474236,0.051058877142966,0.18534076912529
"CbMPDiCbraya","L12_V4","L5_H1",0.0282959576692667,0.264398318642919,0.455091355570684,0.0361636863064836,0.216050681810647
"CbMPDiCbraya","L12_V4","L5_H2",0.0217324456004905,0.327829817919237,0.386757370032692,0.0397313332978936,0.223949033149687
"CbMPDiCbraya","L12_V4","L5_H3",0.018729209747757,0.266568979343592,0.460375237223902,0.0736147658553401,0.180711807829409
"CbMPDiCbraya","L12_V4","L5_H4",0.0398014394239859,0.257163745734552,0.474843482002758,0.0406419199957778,0.187549412842926
"CbMPDiCbraya","L12_V4","L5_H5",0.0142428890689664,0.34469419377019,0.405834197776742,0.0264045486688404,0.208824170715262
"CbMPDiCbraya","L12_V4","L5_V1",0.0296000806117613,0.255479630221876,0.457301921344919,0.0430944732330799,0.214523894588364
"CbMPDiCbraya","L12_V4","L5_V2",0.0248090216531672,0.233470959450715,0.484042566266643,0.0353219577014717,0.222355494928003
"CbMPDiCbraya","L12_V4","L5_V3",0.0126028041009059,0.301289450165943,0.442551404961672,0.023132016057578,0.220424324713901
"CbMPDiCbraya","L12_V4","L5_V4",0.0193089585778404,0.325712828989866,0.435128981652026,0.0326433506940151,0.187205880086253
"CbMPDiCbraya","L12_V4","L5_V5",0.045591342458528,0.269765954981156,0.436294554436765,0.0341366008201819,0.21421154730337
"CbMPDiCbraya","L12_V4","L6_H0",0.0132296422095951,0.45366034874264,0.292317885252924,0.0502295124042215,0.19056261139062
"CbMPDiCbraya","L12_V4","L6_H1",0.0152517674129201,0.394230762008696,0.352322708517437,0.0362742320514329,0.201920530009514
"CbMPDiCbraya","L12_V4","L6_H2",0.034912586253465,0.401109222020361,0.34864569860686,0.038697530710872,0.176634962408441
"CbMPDiCbraya","L12_V4","L6_H3",0.021842103473483,0.405483027418987,0.325235499855771,0.0283321273072722,0.219107241944486
"CbMPDiCbraya","L12_V4","L6_H4",0.0272484733209404,0.366630511600661,0.373863775146111,0.033806139862065,0.198451100070223
"CbMPDiCbraya","L12_V4","L6_H5",0.019151014781188,0.416158567953823,0.313012824975346,0.0470722032933158,0.204605388996327
"CbMPDiCbraya","L12_V4","L6_V1",0.0119994808543891,0.403027925651634,0.352607431913319,0.0461247664020691,0.186240395178589
